Query,Expected Entity,Predicted Entity,Confidence
I want to book a food truck for seven people in the Republic of the Congo.,state,,0.0
I want to book a jewish restaurant in Gambia.,,restaurant_type,0.9666105508804321
I want to book a jewish restaurant in Gambia.,,country,0.3095993399620056
I want to book a jewish restaurant in Gambia.,party_size_description,,0.0
Book a reservation for a bar with a spa nearby ID,,restaurant_type,0.7779478430747986
Book a reservation for a bar with a spa nearby ID,party_size_number,restaurant_type,0.4715457856655121
Book a reservation for a bar with a spa nearby ID,,spatial_relation,0.18389494717121124
Book a reservation for a bar with a spa nearby ID,sort,,0.0
Book a reservation for a bar with a spa nearby ID,country,,0.0
Book a reservation for a bar with a spa nearby ID,restaurant_type,,0.0
I need a table at Eddie's Attic in Nevada for one,,object_name,0.14591480791568756
I need a table at Eddie's Attic in Nevada for one,,object_name,0.25229859352111816
I need a table at Eddie's Attic in Nevada for one,,state,0.2508721947669983
I need a table at Eddie's Attic in Nevada for one,spatial_relation,,0.0
I need a table at Eddie's Attic in Nevada for one,city,,0.0
I need a table at Eddie's Attic in Nevada for one,timeRange,,0.0
I need a table at Eddie's Attic in Nevada for one,restaurant_name,,0.0
I want to book a brasserie for 3 people in Netherlands Antilles.,sort,restaurant_type,0.7746774554252625
I want to book a brasserie for 3 people in Netherlands Antilles.,,party_size_number,0.5323977470397949
I want to book a brasserie for 3 people in Netherlands Antilles.,,city,0.18388678133487701
I want to book a brasserie for 3 people in Netherlands Antilles.,,country,0.2875707149505615
I want to book a brasserie for 3 people in Netherlands Antilles.,restaurant_type,,0.0
I want to book a brasserie for 3 people in Netherlands Antilles.,party_size_number,,0.0
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",,restaurant_type,0.9818276762962341
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",,state,0.6003736853599548
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",,party_size_description,0.08673535287380219
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",,timeRange,0.7944533824920654
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",timeRange,,0.0
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",party_size_number,,0.0
"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",state,,0.0
I want to eat by five pm in NE for a six people,,timeRange,0.2939015030860901
I want to eat by five pm in NE for a six people,,party_size_number,0.3647908568382263
I want to eat by five pm in NE for a six people,,party_size_number,0.7106720209121704
I want to eat by five pm in NE for a six people,party_size_description,,0.0
I want to eat by five pm in NE for a six people,spatial_relation,,0.0
I want to eat by five pm in NE for a six people,poi,,0.0
book a party at their campus within the same area for churrascaria,,spatial_relation,0.35050660371780396
book a party at their campus within the same area for churrascaria,,playlist,0.1601009964942932
book a party at their campus within the same area for churrascaria,cuisine,,0.0
book a party at their campus within the same area for churrascaria,restaurant_type,,0.0
book a party at their campus within the same area for churrascaria,country,,0.0
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,restaurant_type,restaurant_type,0.9821471571922302
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,,timeRange,0.5601197481155396
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,,timeRange,0.34912577271461487
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,,city,0.13118235766887665
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,,state,0.5759660005569458
I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,facility,,0.0
phyllis ward and veronica need a table at a restaurant in 152 days,,party_size_description,0.24328912794589996
phyllis ward and veronica need a table at a restaurant in 152 days,,restaurant_type,0.9700230360031128
phyllis ward and veronica need a table at a restaurant in 152 days,,timeRange,0.3349279463291168
phyllis ward and veronica need a table at a restaurant in 152 days,party_size_number,,0.0
Please book me a table at a bistro which serves lorna doone.,restaurant_type,restaurant_type,0.8663396239280701
Please book me a table at a bistro which serves lorna doone.,served_dish,playlist,0.06034187600016594
I want to book a joint in a  spa.,,restaurant_type,0.4240184426307678
I want to book a joint in a  spa.,,restaurant_type,0.34399425983428955
I want to book a joint in a  spa.,party_size_number,,0.0
I want to book a joint in a  spa.,country,,0.0
I want to book a joint in a  spa.,restaurant_name,,0.0
book spot for 7 at an indoor restaurant in MP now,party_size_description,timeRange,0.30973538756370544
book spot for 7 at an indoor restaurant in MP now,,restaurant_type,0.18069790303707123
book spot for 7 at an indoor restaurant in MP now,,restaurant_type,0.9876219630241394
book spot for 7 at an indoor restaurant in MP now,,state,0.12844833731651306
book spot for 7 at an indoor restaurant in MP now,country,,0.0
book spot for 7 at an indoor restaurant in MP now,timeRange,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,,restaurant_type,0.98529052734375
I would like to book a restaurant for souvlaki cuisine in the state of NE,,restaurant_type,0.5719307065010071
I would like to book a restaurant for souvlaki cuisine in the state of NE,,state,0.23809920251369476
I would like to book a restaurant for souvlaki cuisine in the state of NE,party_size_number,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,facility,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,restaurant_type,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,spatial_relation,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,state,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,timeRange,,0.0
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,object_name,0.2121693342924118
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,timeRange,0.4192334711551666
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,party_size_number,0.21902921795845032
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,party_size_number,0.15219081938266754
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,object_name,0.19107671082019806
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,spatial_relation,,0.0
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,poi,,0.0
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,,object_name,0.19626708328723907
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,,object_name,0.17802630364894867
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,,object_name,0.3525278866291046
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,party_size_description,,0.0
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,city,,0.0
Book me a table for 5 this year at Cherwell Boathouse,,party_size_number,0.6270763874053955
Book me a table for 5 this year at Cherwell Boathouse,,city,0.07971547544002533
Book me a table for 5 this year at Cherwell Boathouse,,object_name,0.15746954083442688
Book me a table for 5 this year at Cherwell Boathouse,sort,,0.0
Book me a table for 5 this year at Cherwell Boathouse,restaurant_type,,0.0
Book me a table for 5 this year at Cherwell Boathouse,party_size_number,,0.0
I want to book a taverna in Archer City for this spring for nine people.,restaurant_type,restaurant_type,0.4356030225753784
I want to book a taverna in Archer City for this spring for nine people.,,state,0.13368384540081024
I want to book a taverna in Archer City for this spring for nine people.,,party_size_number,0.6649215221405029
I want to book a taverna in Archer City for this spring for nine people.,spatial_relation,,0.0
I want to book a taverna in Archer City for this spring for nine people.,poi,,0.0
I want to book a taverna in Archer City for this spring for nine people.,timeRange,,0.0
I want to book a taverna in Archer City for this spring for nine people.,party_size_number,,0.0
Book a reservation for nine people at a bakery in Nunez,party_size_description,party_size_number,0.687718391418457
Book a reservation for nine people at a bakery in Nunez,,restaurant_type,0.5505893230438232
Book a reservation for nine people at a bakery in Nunez,,state,0.1659936159849167
Book a reservation for nine people at a bakery in Nunez,cuisine,,0.0
Book a reservation for nine people at a bakery in Nunez,restaurant_type,,0.0
Book a reservation for nine people at a bakery in Nunez,timeRange,,0.0
Book a reservation for nine people at a bakery in Nunez,state,,0.0
table for 5 A.m. at Baker's Keyboard Lounge,,timeRange,0.2673681974411011
table for 5 A.m. at Baker's Keyboard Lounge,,city,0.3330177068710327
table for 5 A.m. at Baker's Keyboard Lounge,,playlist,0.19462165236473083
table for 5 A.m. at Baker's Keyboard Lounge,party_size_number,,0.0
table for 5 A.m. at Baker's Keyboard Lounge,restaurant_name,,0.0
I want to book a restaurant in Niger for seven people.,,restaurant_type,0.9741835594177246
I want to book a restaurant in Niger for seven people.,,country,0.10003463178873062
I want to book a restaurant in Niger for seven people.,,party_size_number,0.29939743876457214
I want to book a restaurant in Niger for seven people.,restaurant_type,,0.0
I want to book a restaurant in Niger for seven people.,spatial_relation,,0.0
I want to book a restaurant in Niger for seven people.,state,,0.0
Book me a reservation for a pub in Cormorant for a party of nine,,restaurant_type,0.7152897119522095
Book me a reservation for a pub in Cormorant for a party of nine,,city,0.10804779827594757
Book me a reservation for a pub in Cormorant for a party of nine,,party_size_number,0.3408156633377075
Book me a reservation for a pub in Cormorant for a party of nine,party_size_number,,0.0
Book me a reservation for a pub in Cormorant for a party of nine,restaurant_name,,0.0
Book me a reservation for a pub in Cormorant for a party of nine,city,,0.0
I want to book a restaurant for my father in law and I in Buckner a year from now.,restaurant_type,restaurant_type,0.9871166348457336
I want to book a restaurant for my father in law and I in Buckner a year from now.,,party_size_description,0.1125764474272728
I want to book a restaurant for my father in law and I in Buckner a year from now.,,timeRange,0.22304490208625793
I want to book a restaurant for my father in law and I in Buckner a year from now.,party_size_number,,0.0
I want to book a restaurant for my father in law and I in Buckner a year from now.,city,,0.0
I want to book a restaurant for my father in law and I in Buckner a year from now.,state,,0.0
I want a table at James D. Conrey House in Urbank California,,artist,0.19994425773620605
I want a table at James D. Conrey House in Urbank California,,artist,0.25
I want a table at James D. Conrey House in Urbank California,,playlist,0.12191462516784668
I want a table at James D. Conrey House in Urbank California,,state,0.7506479024887085
I want a table at James D. Conrey House in Urbank California,restaurant_type,,0.0
I want a table at James D. Conrey House in Urbank California,facility,,0.0
I want a table at James D. Conrey House in Urbank California,spatial_relation,,0.0
I want a table at James D. Conrey House in Urbank California,state,,0.0
Book a reservation for an oyster bar,,restaurant_type,0.14992260932922363
Book a reservation for an oyster bar,,restaurant_type,0.7358932495117188
Book a reservation for an oyster bar,party_size_number,,0.0
Book a reservation for an oyster bar,city,,0.0
Book a reservation for an oyster bar,state,,0.0
Book a reservation for 5 people at the top-rated brasserie restaurant,,party_size_number,0.6517036557197571
Book a reservation for 5 people at the top-rated brasserie restaurant,,restaurant_type,0.8042873740196228
Book a reservation for 5 people at the top-rated brasserie restaurant,,restaurant_type,0.9424890875816345
Book a reservation for 5 people at the top-rated brasserie restaurant,party_size_number,,0.0
Book a reservation for 5 people at the top-rated brasserie restaurant,restaurant_name,,0.0
Book a reservation for 5 people at the top-rated brasserie restaurant,city,,0.0
I want to book Tupelo Honey Cafe in New Jersey for five people.,,party_size_number,0.4303508400917053
I want to book Tupelo Honey Cafe in New Jersey for five people.,restaurant_type,,0.0
I want to book Tupelo Honey Cafe in New Jersey for five people.,city,,0.0
I want to book Tupelo Honey Cafe in New Jersey for five people.,timeRange,,0.0
I want to book Tupelo Honey Cafe in New Jersey for five people.,party_size_number,,0.0
book a table at a Fried chicken restaurant,,restaurant_name,0.24018794298171997
book a table at a Fried chicken restaurant,,restaurant_type,0.8640709519386292
book a table at a Fried chicken restaurant,restaurant_type,,0.0
book a table at a Fried chicken restaurant,party_size_number,,0.0
book a table at a Fried chicken restaurant,timeRange,,0.0
book spot for 1 at Town of Ramsgate in Merit,,rating_value,0.600663959980011
book spot for 1 at Town of Ramsgate in Merit,,object_name,0.17648237943649292
book spot for 1 at Town of Ramsgate in Merit,,city,0.11853241175413132
book spot for 1 at Town of Ramsgate in Merit,party_size_number,,0.0
book spot for 1 at Town of Ramsgate in Merit,state,,0.0
book spot for 1 at Town of Ramsgate in Merit,restaurant_name,,0.0
Book a reservation for my babies and I,,playlist_owner,0.19376537203788757
Book a reservation for my babies and I,restaurant_type,,0.0
Book a reservation for my babies and I,party_size_number,,0.0
Book a reservation for my babies and I,country,,0.0
I want to eat in Ramona,,state,0.13053777813911438
I want to eat in Ramona,country,,0.0
I want to eat in Ramona,timeRange,,0.0
"Book a reservation for The Dome, Edinburgh close to Brooklawn",,object_name,0.10307309776544571
"Book a reservation for The Dome, Edinburgh close to Brooklawn",,party_size_number,0.06901248544454575
"Book a reservation for The Dome, Edinburgh close to Brooklawn",state,spatial_relation,0.29280349612236023
"Book a reservation for The Dome, Edinburgh close to Brooklawn",,movie_name,0.11324475705623627
"Book a reservation for The Dome, Edinburgh close to Brooklawn",party_size_number,,0.0
"Book a reservation for The Dome, Edinburgh close to Brooklawn",facility,,0.0
"Book a reservation for The Dome, Edinburgh close to Brooklawn",restaurant_type,,0.0
"Book a reservation for The Dome, Edinburgh close to Brooklawn",timeRange,,0.0
I want to book Oregon Electric Station in North City.,,state,0.1635715663433075
I want to book Oregon Electric Station in North City.,,city,0.1360439956188202
I want to book Oregon Electric Station in North City.,sort,,0.0
I want to book Oregon Electric Station in North City.,restaurant_type,,0.0
I want to book Oregon Electric Station in North City.,spatial_relation,,0.0
I want to book Oregon Electric Station in North City.,state,,0.0
I want to book Oregon Electric Station in North City.,party_size_description,,0.0
I want to book Oregon Electric Station in North City.,timeRange,,0.0
I need a table in Sacaton at a gluten free restaurant,,restaurant_type,0.9097733497619629
I need a table in Sacaton at a gluten free restaurant,restaurant_type,,0.0
I need a table in Sacaton at a gluten free restaurant,served_dish,,0.0
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,restaurant_type,restaurant_type,0.40182334184646606
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,restaurant_type,0.42007845640182495
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,restaurant_type,0.20862014591693878
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,timeRange,0.15992537140846252
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,state,0.20299354195594788
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,party_size_number,0.5543898344039917
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,country,,0.0
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,party_size_number,,0.0
"Book a reservation for 8 people in Wardville, Kansas",,party_size_number,0.36657434701919556
"Book a reservation for 8 people in Wardville, Kansas",restaurant_type,city,0.4915049970149994
"Book a reservation for 8 people in Wardville, Kansas",,state,0.5874027609825134
"Book a reservation for 8 people in Wardville, Kansas",party_size_description,,0.0
Book a reservation for five people for a tatar taverna in Sargents,,restaurant_type,0.6846150159835815
Book a reservation for five people for a tatar taverna in Sargents,,city,0.1434939056634903
Book a reservation for five people for a tatar taverna in Sargents,party_size_number,,0.0
Book a reservation for five people for a tatar taverna in Sargents,restaurant_type,,0.0
Book a reservation for five people for a tatar taverna in Sargents,city,,0.0
book spot for my nieces and I at a tea house,,playlist_owner,0.2871238887310028
book spot for my nieces and I at a tea house,,restaurant_type,0.0971372127532959
book spot for my nieces and I at a tea house,restaurant_name,,0.0
book spot for my nieces and I at a tea house,city,,0.0
book spot for my nieces and I at a tea house,state,,0.0
book spot for my nieces and I at a tea house,timeRange,,0.0
book spot for my nieces and I at a tea house,party_size_number,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,party_size_number,0.5764831304550171
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,restaurant_type,0.41537973284721375
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,restaurant_type,0.787582278251648
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,restaurant_type,0.3978518545627594
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,timeRange,timeRange,0.2531672716140747
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,restaurant_name,0.13084501028060913
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,city,0.16632476449012756
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,party_size_number,0.38358619809150696
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,party_size_number,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,restaurant_type,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,cuisine,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,city,,0.0
"book spot for four at Cliff House, San Francisco in Martinique",,party_size_number,0.8191405534744263
"book spot for four at Cliff House, San Francisco in Martinique",,artist,0.0823279619216919
"book spot for four at Cliff House, San Francisco in Martinique",,country,0.39017969369888306
"book spot for four at Cliff House, San Francisco in Martinique",,state,0.27413105964660645
"book spot for four at Cliff House, San Francisco in Martinique",,country,0.3065412640571594
"book spot for four at Cliff House, San Francisco in Martinique",city,,0.0
"book spot for four at Cliff House, San Francisco in Martinique",cuisine,,0.0
"book spot for four at Cliff House, San Francisco in Martinique",restaurant_type,,0.0
I need a table for 5 at a highly rated gastropub in Concord MN,party_size_number,party_size_number,0.6655722260475159
I need a table for 5 at a highly rated gastropub in Concord MN,sort,sort,0.5966750383377075
I need a table for 5 at a highly rated gastropub in Concord MN,city,state,0.18982912600040436
I need a table for 5 at a highly rated gastropub in Concord MN,state,state,0.7679259181022644
I need a table for 5 at a highly rated gastropub in Concord MN,restaurant_type,,0.0
book spot for two at City Tavern,,party_size_number,0.4254356920719147
book spot for two at City Tavern,,city,0.07846685498952866
book spot for two at City Tavern,,restaurant_type,0.2758543789386749
book spot for two at City Tavern,timeRange,,0.0
book spot for two at City Tavern,state,,0.0
book spot for two at City Tavern,party_size_number,,0.0
book a restaurant for six at an outdoor cafe in Aland,,restaurant_type,0.9793227314949036
book a restaurant for six at an outdoor cafe in Aland,,party_size_number,0.8453416228294373
book a restaurant for six at an outdoor cafe in Aland,,restaurant_type,0.6425489783287048
book a restaurant for six at an outdoor cafe in Aland,,state,0.15622717142105103
book a restaurant for six at an outdoor cafe in Aland,restaurant_type,,0.0
book a restaurant for six at an outdoor cafe in Aland,party_size_number,,0.0
book a gastropub that serves turkish food for 4 people,,party_size_number,0.8887860178947449
book a gastropub that serves turkish food for 4 people,restaurant_type,,0.0
book a gastropub that serves turkish food for 4 people,city,,0.0
I need a table for 4 in Saint Helena at Settha Palace Hotel,,party_size_number,0.8037543296813965
I need a table for 4 in Saint Helena at Settha Palace Hotel,,country,0.11270521581172943
I need a table for 4 in Saint Helena at Settha Palace Hotel,sort,,0.0
I need a table for 4 in Saint Helena at Settha Palace Hotel,restaurant_type,,0.0
table for Breadline Cafe in Minnesota next friday,,restaurant_type,0.12430749833583832
table for Breadline Cafe in Minnesota next friday,,restaurant_type,0.4211566746234894
table for Breadline Cafe in Minnesota next friday,,state,0.444470077753067
table for Breadline Cafe in Minnesota next friday,,timeRange,0.8014102578163147
table for Breadline Cafe in Minnesota next friday,restaurant_name,,0.0
table for Breadline Cafe in Minnesota next friday,state,,0.0
table for Breadline Cafe in Minnesota next friday,party_size_number,,0.0
I want to book a restaurant for six people in Wagstaff AK.,,restaurant_type,0.9854549169540405
I want to book a restaurant for six people in Wagstaff AK.,,party_size_number,0.7140231728553772
I want to book a restaurant for six people in Wagstaff AK.,,city,0.11948627978563309
I want to book a restaurant for six people in Wagstaff AK.,,state,0.3217827081680298
I want to book a restaurant for six people in Wagstaff AK.,restaurant_name,,0.0
I want to book a restaurant for six people in Wagstaff AK.,city,,0.0
I want to book a restaurant for six people in Wagstaff AK.,state,,0.0
I want to book a restaurant for ten people.,,restaurant_type,0.9780257344245911
I want to book a restaurant for ten people.,,party_size_number,0.5856714844703674
I want to book a restaurant for ten people.,restaurant_type,,0.0
I want to book a restaurant for ten people.,cuisine,,0.0
I want to book a restaurant for ten people.,party_size_number,,0.0
Book a reservation for 6 people for a creole tavern in Montenegro,,party_size_number,0.6783222556114197
Book a reservation for 6 people for a creole tavern in Montenegro,,restaurant_type,0.6028169989585876
Book a reservation for 6 people for a creole tavern in Montenegro,,object_name,0.12924765050411224
Book a reservation for 6 people for a creole tavern in Montenegro,restaurant_type,,0.0
Book a reservation for 6 people for a creole tavern in Montenegro,city,,0.0
Book a reservation for 6 people for a creole tavern in Montenegro,timeRange,,0.0
Book a reservation for 6 people for a creole tavern in Montenegro,party_size_number,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,,restaurant_type,0.2730845510959625
I want to book a churrascaria in Romeoville at ten a.m for four people.,,city,0.1255844682455063
I want to book a churrascaria in Romeoville at ten a.m for four people.,,timeRange,0.29426100850105286
I want to book a churrascaria in Romeoville at ten a.m for four people.,,party_size_number,0.8644555807113647
I want to book a churrascaria in Romeoville at ten a.m for four people.,party_size_number,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,cuisine,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,restaurant_type,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,country,,0.0
I want to book a steakhouse in Vimy Ridge.,restaurant_type,restaurant_type,0.39359790086746216
I want to book a steakhouse in Vimy Ridge.,,city,0.17655383050441742
I want to book a steakhouse in Vimy Ridge.,party_size_description,,0.0
I want to book a steakhouse in Vimy Ridge.,city,,0.0
I want to book a steakhouse in Vimy Ridge.,timeRange,,0.0
Book a reservation for 1 at a diner in WI,party_size_number,party_size_number,0.3580905497074127
Book a reservation for 1 at a diner in WI,,restaurant_type,0.8290888071060181
Book a reservation for 1 at a diner in WI,sort,state,0.4960194230079651
Book a reservation for 1 at a diner in WI,restaurant_type,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",,party_size_description,0.30054569244384766
"book spot for mavis, sheila and I in Syria at elevenses",,party_size_description,0.23020248115062714
"book spot for mavis, sheila and I in Syria at elevenses",,country,0.18158987164497375
"book spot for mavis, sheila and I in Syria at elevenses",,timeRange,0.16431929171085358
"book spot for mavis, sheila and I in Syria at elevenses",party_size_number,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",timeRange,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",restaurant_name,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,party_size_description,0.20034204423427582
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,party_size_description,0.11101747304201126
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,restaurant_name,0.06099797785282135
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,restaurant_type,0.4828090965747833
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,timeRange,0.6768643856048584
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,state,0.8990089893341064
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",restaurant_type,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",facility,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",country,,0.0
Book a popular restaurant for 5 people,,restaurant_type,0.9812171459197998
Book a popular restaurant for 5 people,,party_size_number,0.6791213154792786
Book a popular restaurant for 5 people,restaurant_type,,0.0
Book a popular restaurant for 5 people,cuisine,,0.0
Book a popular restaurant for 5 people,state,,0.0
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,party_size_number,0.45772284269332886
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,timeRange,0.26946455240249634
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,restaurant_type,0.4709060788154602
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,state,0.11870595812797546
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,restaurant_type,0.13622789084911346
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,party_size_number,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,party_size_description,0.15046918392181396
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,party_size_description,0.0793805941939354
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,party_size_number,0.21304456889629364
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,city,0.1105043888092041
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,poi,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,spatial_relation,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,restaurant_type,,0.0
book sot for me and my grandfather nearby West Reading,,party_size_description,0.2621820867061615
book sot for me and my grandfather nearby West Reading,,object_name,0.11419379711151123
book sot for me and my grandfather nearby West Reading,,spatial_relation,0.337813138961792
book sot for me and my grandfather nearby West Reading,,object_name,0.28849688172340393
book sot for me and my grandfather nearby West Reading,restaurant_type,,0.0
book sot for me and my grandfather nearby West Reading,city,,0.0
book sot for me and my grandfather nearby West Reading,timeRange,,0.0
book sot for me and my grandfather nearby West Reading,party_size_number,,0.0
Book a restaurant reservation in 6 weeks,,restaurant_type,0.9712613821029663
Book a restaurant reservation in 6 weeks,,timeRange,0.39398857951164246
Book a restaurant reservation in 6 weeks,,best_rating,0.2509516179561615
Book a restaurant reservation in 6 weeks,restaurant_type,,0.0
Book a restaurant reservation in 6 weeks,timeRange,,0.0
Book a restaurant reservation in 6 weeks,cuisine,,0.0
book spot for 4 in Somalia,party_size_number,party_size_number,0.5688700675964355
book spot for 4 in Somalia,,state,0.2768259644508362
book spot for 4 in Somalia,timeRange,,0.0
book spot for 4 in Somalia,restaurant_type,,0.0
book spot for 4 in Somalia,state,,0.0
book spot for 4 in Somalia,served_dish,,0.0
book a table on 1/20/2023 for 5 people in MH,,timeRange,0.727664053440094
book a table on 1/20/2023 for 5 people in MH,,party_size_number,0.26813632249832153
book a table on 1/20/2023 for 5 people in MH,,state,0.3386097252368927
book a table on 1/20/2023 for 5 people in MH,party_size_number,,0.0
book a table on 1/20/2023 for 5 people in MH,city,,0.0
Book a reservation for a restaurant not far from MA,,restaurant_type,0.9898626804351807
Book a reservation for a restaurant not far from MA,,spatial_relation,0.5643123984336853
Book a reservation for a restaurant not far from MA,,state,0.8554831743240356
Book a reservation for a restaurant not far from MA,restaurant_type,,0.0
Book a reservation for a restaurant not far from MA,party_size_number,,0.0
Book a reservation for a restaurant not far from MA,facility,,0.0
Book a reservation for a restaurant not far from MA,country,,0.0
I want to book a table in a restaurant in Bouvet Island.,,restaurant_type,0.9731827974319458
I want to book a table in a restaurant in Bouvet Island.,restaurant_name,,0.0
Book a spot for me and kathrine  at Smithville,,party_size_description,0.2708430290222168
Book a spot for me and kathrine  at Smithville,,state,0.19264252483844757
Book a spot for me and kathrine  at Smithville,timeRange,,0.0
Book a spot for me and kathrine  at Smithville,poi,,0.0
Book a spot for me and kathrine  at Smithville,spatial_relation,,0.0
Book a spot for me and kathrine  at Smithville,party_size_number,,0.0
book a party of five at Seagoville for 06:42,,city,0.29294726252555847
book a party of five at Seagoville for 06:42,,timeRange,0.23778371512889862
book a party of five at Seagoville for 06:42,restaurant_type,,0.0
book a party of five at Seagoville for 06:42,country,,0.0
Book a reservation at tavern for noodle,,restaurant_type,0.7054183483123779
Book a reservation at tavern for noodle,,restaurant_type,0.13374261558055878
Book a reservation at tavern for noodle,restaurant_type,,0.0
Book a reservation at tavern for noodle,country,,0.0
Book a reservation at tavern for noodle,spatial_relation,,0.0
Book a reservation at tavern for noodle,party_size_description,,0.0
I want to book a restaurant in Frenier 12 years from now for 4 people.,,restaurant_type,0.9809888005256653
I want to book a restaurant in Frenier 12 years from now for 4 people.,,party_size_number,0.16788901388645172
I want to book a restaurant in Frenier 12 years from now for 4 people.,,timeRange,0.2732807993888855
