,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
145,Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,BookRestaurant,GetWeather,,0.037991106510162354,0.7289122343063354,0.015371479094028473,0.03852732852101326,,0.16490018367767334
146,Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,BookRestaurant,SearchCreativeWork,0.009941359981894493,0.4618781507015228,0.003769411239773035,,,0.5153533220291138,0.00552355544641614
147,Book me a table for 5 this year at Cherwell Boathouse,BookRestaurant,BookRestaurant,0.0002768796985037625,0.9072802662849426,0.08751072734594345,,0.003937724512070417,,0.000845051312353462
148,I want to book a taverna in Archer City for this spring for nine people.,BookRestaurant,BookRestaurant,6.787265738239512e-05,0.9994586110115051,0.00019335802062414587,,,0.00023403037630487233,2.2500997147290036e-05
149,Book a reservation for nine people at a bakery in Nunez,BookRestaurant,BookRestaurant,,0.9999990463256836,4.704297396074253e-07,1.5163494992975757e-07,,2.1463678478994552e-07,8.178118804380574e-08
150,table for 5 A.m. at Baker's Keyboard Lounge,BookRestaurant,BookRestaurant,6.88945219735615e-05,0.9982557892799377,0.0013683820143342018,,0.0001869324769359082,5.559563942370005e-05,
151,I want to book a restaurant in Niger for seven people.,BookRestaurant,BookRestaurant,5.070969564258121e-07,0.9998573064804077,1.4630675195803633e-06,4.5410985194394016e-07,,0.00013992865569889545,
152,Book me a reservation for a pub in Cormorant for a party of nine,BookRestaurant,BookRestaurant,,0.9999970197677612,1.7055725720638293e-06,3.5784856322607084e-07,,5.624735877063358e-07,1.9147751117998268e-07
153,I want to book a restaurant for my father in law and I in Buckner a year from now.,BookRestaurant,BookRestaurant,3.1032900551508646e-06,0.9990816116333008,0.0008983737207017839,,,1.4100671251071617e-05,1.454876723983034e-06
154,I want a table at James D. Conrey House in Urbank California,BookRestaurant,BookRestaurant,0.0004217005043756217,0.9942532181739807,0.0011987522011622787,0.0004053052980452776,,0.003394911764189601,
155,Book a reservation for an oyster bar,BookRestaurant,BookRestaurant,,0.9999988079071045,8.962459219219454e-07,,6.504611604896127e-08,1.0532783534245027e-07,5.524078261487375e-08
156,Book a reservation for 5 people at the top-rated brasserie restaurant,BookRestaurant,BookRestaurant,,0.9999994039535522,3.143412925510347e-07,,8.790292582716575e-08,1.035393992765421e-07,4.9998241991033865e-08
157,I want to book Tupelo Honey Cafe in New Jersey for five people.,BookRestaurant,BookRestaurant,0.0041652400977909565,0.8589617013931274,,0.002564778318628669,0.002017116639763117,0.1296619325876236,
158,book a table at a Fried chicken restaurant,BookRestaurant,BookRestaurant,,0.9999992847442627,3.6340532005851856e-07,7.173510141456063e-08,,1.7290426512772683e-07,3.760814237807608e-08
159,book spot for 1 at Town of Ramsgate in Merit,BookRestaurant,BookRestaurant,,0.9956755042076111,0.00048498372780159116,,0.003721408313140273,2.4602753910585307e-05,6.56542251817882e-05
160,Book a reservation for my babies and I,BookRestaurant,BookRestaurant,,0.9999985694885254,6.401216410267807e-07,,1.3145903210443066e-07,2.751981469373277e-07,1.4602331077639974e-07
161,I want to eat in Ramona,BookRestaurant,BookRestaurant,0.0002564243332017213,0.9754905700683594,0.0055435034446418285,8.5891064372845e-05,,0.018554873764514923,
162,"Book a reservation for The Dome, Edinburgh close to Brooklawn",BookRestaurant,BookRestaurant,,0.9999819993972778,1.6515742800038424e-06,,1.0191710089202388e-06,1.1568931768124457e-05,2.5125470983766718e-06
163,I want to book Oregon Electric Station in North City.,BookRestaurant,BookRestaurant,0.0002951069618575275,0.9962060451507568,0.0004247939505148679,0.0014114041114225984,,0.0015883021987974644,
164,I need a table in Sacaton at a gluten free restaurant,BookRestaurant,BookRestaurant,1.2544009564408043e-07,0.9999828338623047,1.655817322898656e-05,1.7329514889752318e-07,,1.9600332734626136e-07,
165,I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,BookRestaurant,BookRestaurant,0.00017080582620110363,0.9879348278045654,0.010735759511590004,,,0.0004294371174182743,0.0005513369105756283
166,"Book a reservation for 8 people in Wardville, Kansas",BookRestaurant,BookRestaurant,,0.9999847412109375,1.243368569703307e-05,3.352309079218685e-07,9.724327583171544e-07,1.0071021279145498e-06,
167,Book a reservation for five people for a tatar taverna in Sargents,BookRestaurant,BookRestaurant,,0.9999946355819702,3.887863385898527e-06,,5.389202328842657e-07,4.5858371322538005e-07,3.7096074834153114e-07
168,book spot for my nieces and I at a tea house,BookRestaurant,BookRestaurant,,0.9964597821235657,0.0006626331596635282,,0.00046782204299233854,0.00019904736836906523,0.0018535456620156765
169,Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,BookRestaurant,BookRestaurant,,0.9998455047607422,0.000133862515212968,,1.0231905434920918e-05,2.3584764221595833e-06,5.190491719986312e-06
170,"book spot for four at Cliff House, San Francisco in Martinique",BookRestaurant,BookRestaurant,0.00238008052110672,0.9638581871986389,0.014119265601038933,,0.0059624710120260715,,0.012188131920993328
171,I need a table for 5 at a highly rated gastropub in Concord MN,BookRestaurant,BookRestaurant,1.1067061677749734e-05,0.9994230270385742,0.0005047951126471162,2.0804400264751166e-05,2.391301495663356e-05,,
172,book spot for two at City Tavern,BookRestaurant,BookRestaurant,,0.9999561309814453,3.0929579224903136e-05,,2.159412588298437e-06,3.0323578812385676e-06,5.424130904430058e-06
173,book a restaurant for six at an outdoor cafe in Aland,BookRestaurant,BookRestaurant,,0.9999890327453613,6.116608346928842e-06,6.410875244000636e-07,,3.0424687338381773e-06,4.361347123449377e-07
174,book a gastropub that serves turkish food for 4 people,BookRestaurant,BookRestaurant,0.0003199091006536037,0.9965652823448181,0.0009945295751094818,,0.0015302927931770682,0.0003001916338689625,
175,I need a table for 4 in Saint Helena at Settha Palace Hotel,BookRestaurant,BookRestaurant,8.619439176982269e-05,0.9873786568641663,0.012238186784088612,,9.674113971414044e-05,8.77886195667088e-05,
176,table for Breadline Cafe in Minnesota next friday,BookRestaurant,BookRestaurant,2.5586545234546065e-05,0.9996943473815918,0.00022359727881848812,3.700802699313499e-05,,,9.872952432488091e-06
177,I want to book a restaurant for six people in Wagstaff AK.,BookRestaurant,BookRestaurant,7.68512563809054e-07,0.9999779462814331,5.006172614230309e-06,4.708722656232567e-07,,1.5541736502200365e-05,
178,I want to book a restaurant for ten people.,BookRestaurant,BookRestaurant,1.4813925020007446e-07,0.9999911785125732,7.068750846883631e-07,1.59006162903097e-07,,7.702436960244086e-06,
179,Book a reservation for 6 people for a creole tavern in Montenegro,BookRestaurant,BookRestaurant,,0.9999890327453613,6.227328412933275e-06,5.440771815301559e-07,1.0463305670782574e-06,2.2726769657310797e-06,
180,I want to book a churrascaria in Romeoville at ten a.m for four people.,BookRestaurant,BookRestaurant,0.00015701292431913316,0.9955624341964722,0.00028168849530629814,,8.3636783529073e-05,0.003851855406537652,
181,I want to book a steakhouse in Vimy Ridge.,BookRestaurant,SearchCreativeWork,0.004707814194262028,0.0500909648835659,,0.0005344276432879269,0.0002802893577609211,0.9442664384841919,
182,Book a reservation for 1 at a diner in WI,BookRestaurant,BookRestaurant,,0.9999845027923584,1.4555897905665915e-05,,3.558423600225069e-07,1.7453970713177114e-07,2.2853910763842578e-07
183,"book spot for mavis, sheila and I in Syria at elevenses",BookRestaurant,BookRestaurant,,0.9980006814002991,0.00024102684983517975,,0.00017064344137907028,0.0011912672780454159,0.00018671083671506494
184,"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",BookRestaurant,BookRestaurant,,0.9999576807022095,2.746177779044956e-05,,5.351797426556004e-06,4.957724286214216e-06,2.3195646008389303e-06
185,Book a popular restaurant for 5 people,BookRestaurant,BookRestaurant,,0.9999905824661255,1.6289520772261312e-06,1.3118152537572314e-06,1.698559117357945e-06,4.037990038341377e-06,
186,book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,BookRestaurant,BookRestaurant,,0.9859524965286255,0.010770749300718307,0.00013139771181158721,0.0012722470564767718,,0.001742278109304607
187,Book a reservation for me and my step brother at AMT Coffee in Lakemoor,BookRestaurant,BookRestaurant,2.0482673335209256e-06,0.9999781847000122,1.6177906218217686e-05,8.463384801871143e-07,,1.6507412965438562e-06,
188,book sot for me and my grandfather nearby West Reading,BookRestaurant,BookRestaurant,0.0009576230077072978,0.9880698323249817,0.009799337945878506,0.00023539602989330888,,,0.0008059700485318899
189,Book a restaurant reservation in 6 weeks,BookRestaurant,BookRestaurant,,0.9999984502792358,1.4001702766108792e-06,1.1622838691494053e-08,2.1007300787800887e-08,5.1832266478868405e-08,
190,book spot for 4 in Somalia,BookRestaurant,BookRestaurant,,0.8880152106285095,0.0024693990126252174,0.0016208782326430082,0.10496950149536133,0.0015559392049908638,
191,book a table on 1/20/2023 for 5 people in MH,BookRestaurant,BookRestaurant,0.0004345264460425824,0.7007148861885071,0.2905021011829376,,0.007508820854127407,,0.0005087406025268137
192,Book a reservation for a restaurant not far from MA,BookRestaurant,BookRestaurant,,0.9999994039535522,4.639119310922979e-07,3.364992551269097e-08,,5.3003525124495354e-08,2.1779838377256056e-08
193,I want to book a table in a restaurant in Bouvet Island.,BookRestaurant,BookRestaurant,1.1551377809837504e-07,0.9999942779541016,4.09389213018585e-06,9.178094018125194e-08,,1.275808017453528e-06,
194,Book a spot for me and kathrine  at Smithville,BookRestaurant,BookRestaurant,2.709682121349033e-06,0.9999176263809204,6.838747503934428e-05,,,4.370422175270505e-06,3.754172212211415e-06
195,book a party of five at Seagoville for 06:42,BookRestaurant,BookRestaurant,,0.6535942554473877,0.027552539482712746,,0.31151455640792847,0.003294140798971057,0.002098129130899906
196,Book a reservation at tavern for noodle,BookRestaurant,BookRestaurant,,0.9999985694885254,1.1031530675609247e-06,,4.5645606405742e-08,1.1823636469898702e-07,2.4862507075340545e-07
197,I want to book a restaurant in Frenier 12 years from now for 4 people.,BookRestaurant,BookRestaurant,,0.9992724061012268,0.0006818524561822414,6.242349627427757e-06,1.2391624295560177e-05,2.05393043870572e-05,
198,Book a spot for 4 in Oklahoma at South Street Diner,BookRestaurant,BookRestaurant,4.181384065304883e-05,0.9994115829467773,0.00041404252988286316,1.9619837985374033e-05,9.279105870518833e-05,,
199,I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,BookRestaurant,BookRestaurant,0.001230016234330833,0.9446204900741577,0.04764998331665993,,0.0008676379220560193,0.004987526684999466,
200,what is the forecast starting 11 weeks from now nearby the state of Wisconsin,GetWeather,GetWeather,4.703531158156693e-05,0.0003112197737209499,0.9956179857254028,,0.0007295521791093051,,0.0032411478459835052
201,what is the forecast in North Carolina for Edgemoor,GetWeather,GetWeather,8.275036816485226e-05,0.014882487244904041,0.9424189925193787,,9.956281428458169e-05,,0.04244571179151535
202,what is the forecast for beginning on nov. 17 for Franklinville,GetWeather,GetWeather,8.350804273504764e-05,0.0015684841200709343,0.9938157796859741,,0.0010119223734363914,,0.003486060304567218
203,Tell me the forecast for 6 am in Tatra-Nationalpark,GetWeather,GetWeather,0.0004818675515707582,0.025365766137838364,0.9728086590766907,,0.0004812620172742754,0.00045567037886939943,
204,Will it be colder in Virgin Islands National Park?,GetWeather,GetWeather,1.1310195304758963e-06,0.005854257848113775,0.9940973520278931,,4.632015020433755e-07,,4.6120119804982096e-05
205,Need weather for Parc national Tolhuaca to see if it will be fog today,GetWeather,GetWeather,1.8123282643500715e-05,0.0005592069937847555,0.9992582201957703,,,1.351911669189576e-05,0.0001475120079703629
206,Check the forecast for Nebraska.,GetWeather,GetWeather,,0.03177861496806145,0.9653077125549316,,0.0002841781242750585,0.0003518282901495695,0.0021392800845205784
207,What will the weather be in Hialeah Gardens on October the 24th?,GetWeather,GetWeather,1.2845004675909877e-05,0.00010869227844523266,0.9995027780532837,,1.0702455256250687e-05,,0.0003540001343935728
208,What's the humidity here right now?,GetWeather,GetWeather,0.0002725832164287567,0.00469664903357625,0.9514266848564148,,,0.000701527635101229,0.04253029078245163
209,humidity in Olvey New Hampshire,GetWeather,GetWeather,0.0976371243596077,0.0643271654844284,0.4740610122680664,0.20254957675933838,,0.1297740787267685,
210,When will it be hot here,GetWeather,GetWeather,5.955894835096842e-07,4.9940746976062655e-05,0.9999010562896729,,8.223728400480468e-07,,4.6929577365517616e-05
211,Will it be hotter in PR at 23 o'clock?,GetWeather,GetWeather,1.0894182196352631e-05,0.00019748491467908025,0.9996964931488037,,1.4687376278743614e-05,,7.953751628519967e-05
212,"what is the overcast forecast for the current position starting on jul. 19, 2030",GetWeather,GetWeather,0.0002646801294758916,0.0005686791846528649,0.7693407535552979,,0.22711098194122314,,0.0025566047988831997
213,What will the humidity be in the current spot at 15:19:29?,GetWeather,GetWeather,0.0004429032269399613,0.004295023623853922,0.8466514945030212,,0.14446602761745453,,0.00357923936098814
214,What is the weather going to be like in Benton Colorado in 2 and a half months,GetWeather,GetWeather,5.919380419072695e-05,0.0016374598490074277,0.9979543685913086,,3.662176459329203e-05,,0.0002964384912047535
215,What is the forecast for this afternoon for blizzard conditions in Dieterich Chad,GetWeather,GetWeather,0.00012374998186714947,0.002089175395667553,0.9957958459854126,,6.03831467742566e-05,,0.0019025115761905909
216,What's the weather forecast for Bothe-Napa Valley State Park close by february 20?,GetWeather,GetWeather,1.260980025108438e-05,0.0019577769562602043,0.9979051351547241,,3.283540718257427e-05,,8.335152961080894e-05
217,"what is the forecast for Morocco  at Lake Ozark on December seventeenth, 2022",GetWeather,GetWeather,,0.08780965954065323,0.904211699962616,,0.0010474718874320388,0.0005242421175353229,0.005951510742306709
218,"What will the weather be in Dane on sep. the fifth, 2030?",GetWeather,GetWeather,7.735269718978088e-06,7.471268327208236e-05,0.9995145797729492,,2.6829597118194215e-05,,0.0003686864802148193
219,what is the forecast for here for blizzard conditions at five pm,GetWeather,GetWeather,0.0001196765442728065,0.0017279931344091892,0.980469286441803,,0.0005390261649154127,,0.017079053446650505
220,I need to know the weather for Jan. the 3rd in Mexico when I go to Port Vue,GetWeather,GetWeather,0.003535581985488534,0.1002354621887207,0.8721989393234253,,,0.017958445474505424,0.005209729541093111
221,"What will the weather be not far from here on October the nineteenth, 2026?",GetWeather,GetWeather,4.746442755276803e-06,0.0012552659027278423,0.9985892176628113,,1.0868456229218282e-05,,0.00013344286708161235
222,"Will it be warmer in the District Of Columbia on may 25, 2033?",GetWeather,GetWeather,0.00026436502230353653,0.0005701874033547938,0.9940140843391418,,0.004678783938288689,,0.0002879749517887831
223,"Tell me if it will be snowy 8 hours from now in Mount Airy, VI",GetWeather,GetWeather,3.501724495436065e-05,9.490131196798757e-05,0.9995445609092712,,9.323746780864894e-05,,0.0002162013843189925
224,Will it be warmer in North Korea at nineteen o'clock,GetWeather,GetWeather,1.0078372270072578e-06,0.0012470150832086802,0.9977871179580688,,1.8620095261212555e-06,,0.0009624676895327866
225,Let me know the weather forecast around ten Pm faraway from here in Park Narodowy Brimstone Hill Fortress.,GetWeather,GetWeather,0.00015360131510533392,0.0010726229520514607,0.9985139966011047,3.06460824504029e-05,,,0.00020153517834842205
226,What's the weather going to be in Knobel?,GetWeather,GetWeather,1.187924340229074e-06,1.894925480883103e-05,0.99986732006073,,3.882918463204987e-06,,0.00010812935943249613
227,Will it be rainy in Tenino?,GetWeather,GetWeather,3.271408331784187e-06,8.436251664534211e-05,0.9998941421508789,,1.7738127553457161e-06,,1.57045269588707e-05
228,What will the weather be faraway from here?,GetWeather,GetWeather,7.841546789677523e-07,2.1222362192929722e-05,0.999913215637207,,4.729858460450487e-07,,6.342343840515241e-05
229,Tell me the weather forecast for UT on thursday,GetWeather,GetWeather,7.378974987659603e-05,0.00020300417963881046,0.9996463060379028,,1.21688954095589e-05,,4.958911085850559e-05
230,What will the weather be here on dec. 7th?,GetWeather,GetWeather,7.856095294300758e-07,2.7438089091447182e-05,0.9998624324798584,,1.4331629927255563e-06,,0.00010722016304498538
231,Is there a storm now in NC?,GetWeather,GetWeather,,0.00033853555214591324,0.9992707371711731,,9.814576515054796e-06,9.798472092370503e-06,0.0003661351802293211
232,What's the weather in Fox Chapel?,GetWeather,GetWeather,5.177763796382351e-06,3.985571675002575e-05,0.9998145699501038,,1.8916646240541013e-06,,0.00013587156718131155
233,what is the forecast in Nicodemus and nearby,GetWeather,GetWeather,0.0002392732712905854,0.0019193867919966578,0.9862722158432007,0.00014814737369306386,,,0.011334366165101528
234,"What's the weather like in Tyonek, New Jersey",GetWeather,GetWeather,3.8662463339278474e-05,0.001699849613942206,0.997852087020874,,,2.2487402020487934e-05,0.00036990572698414326
235,What will the weather be nineteen hours from now neighboring Saint Kitts and Nevis?,GetWeather,GetWeather,7.155780622269958e-06,0.0001060428621713072,0.9971216320991516,,1.7656475392868742e-05,,0.002743776887655258
236,What will the weather be one second from now in Chad?,GetWeather,GetWeather,1.2807080338461674e-06,4.731300214189105e-05,0.9998879432678223,9.89581621979596e-07,,,6.143316568341106e-05
237,Will it be chilly in Weldona?,GetWeather,GetWeather,8.710370821063407e-06,0.0001365100033581257,0.9998416900634766,1.3896698192183976e-06,,,1.1184743016201537e-05
238,Weather in two hours  in Uzbekistan,GetWeather,GetWeather,1.4795553397561889e-05,2.0041305106133223e-05,0.9999527931213379,,5.692222202924313e-06,,6.138030585134402e-06
239,what is the forecast in Admire in TX starting at seventeen,GetWeather,GetWeather,,0.02589401975274086,0.9654787182807922,,0.0003367462777532637,0.0002843282709363848,0.007671970408409834
240,overcast on State Holiday in Pawling Nature Reserve  and neighboring places,GetWeather,GetWeather,,0.12855395674705505,0.6814780235290527,0.00042869645403698087,0.0012897655833512545,,0.18791843950748444
241,what is the weather here,GetWeather,GetWeather,,1.0396805009804666e-05,0.9995284080505371,,4.620647814590484e-06,7.84063729497575e-07,0.00045483693247660995
242,What will the weather be in nov. in Brookneal?,GetWeather,GetWeather,1.3762989965471206e-06,3.097584340139292e-05,0.9998552799224854,,1.6525575574632967e-06,,0.00011013920448021963
243,Weather in Kaneville Maryland,GetWeather,GetWeather,9.07225000901235e-07,0.0006600712658837438,0.9993343949317932,,,3.020340670900623e-07,3.9263031794689596e-06
244,"Will there be a blizzard next winter in Visalia, Idaho",GetWeather,GetWeather,0.00011488289601402357,0.007760126143693924,0.9920427203178406,1.4546642887580674e-05,,,4.937481207889505e-05
245,what is the forecast for LA for freezing,GetWeather,GetWeather,,0.0005172605160623789,0.9992300271987915,,1.9210888240195345e-06,7.943681339384057e-07,0.00024881542776711285
246,What kind of weather will be in Ukraine one minute from now?,GetWeather,GetWeather,5.15999715844373e-07,2.5116609322139993e-05,0.9999587535858154,,8.197258694053744e-07,,1.4425222616409883e-05
247,"What will the weather be in KY on Oct. 16, 2036?",GetWeather,GetWeather,8.106958375719842e-06,6.238973583094776e-05,0.9996768236160278,,0.00015238046762533486,,9.594068251317367e-05
248,Will it be rainy at Sunrise in Ramey Saudi Arabia?,GetWeather,GetWeather,0.00016477391181979328,0.0011307543609291315,0.9953998923301697,,0.0001476178877055645,,0.003100004745647311
249,What is the weather going to be like in Virginia on st. patrick's day?,GetWeather,GetWeather,0.0002379286161158234,0.0040940833278000355,0.9944406151771545,7.519197970395908e-05,,,0.0010597461368888617
250,what is the forecast for otone Prefectural Natural Park in 1 hour and within the same area,GetWeather,GetWeather,0.00014093001664150506,0.0028763392474502325,0.9946807026863098,,0.0007803314365446568,,0.0013653317000716925
251,What is the forecast for Wyoming at Stanardsville during the storm,GetWeather,GetWeather,,0.00041332465480081737,0.9971699118614197,,5.149704884388484e-05,3.799581463681534e-05,0.0023121112026274204
252,What will the weather be in North Carolina?,GetWeather,GetWeather,5.265641789264919e-07,5.7176810514647514e-05,0.999625563621521,,7.711287253187038e-07,,0.0003157885221298784
253,Tell me the weather forecast here,GetWeather,GetWeather,1.801262556000438e-06,3.0445224183495156e-05,0.999946117401123,,3.8529938137799036e-06,,1.6457110177725554e-05
254,what is the forecast for colder temps beginning on Law Day here,GetWeather,GetWeather,,0.003597574308514595,0.948170006275177,0.0001229344488820061,0.00037665144191123545,,0.04768675938248634
255,What will the weather be in Monument of Lihula on december the 5th?,GetWeather,GetWeather,1.4485260180663317e-05,0.00012093271652702242,0.9991247057914734,,2.5786099286051467e-05,,0.0007028979016467929
256,will Custer National Forest be chillier at seven Pm,GetWeather,GetWeather,4.993037146050483e-05,0.0011218059808015823,0.998749852180481,,,4.527340934146196e-06,6.989052781136706e-05
257,Will it be hot in the Netherlands on February 16th?,GetWeather,GetWeather,1.67481539392611e-05,0.026491234079003334,0.9733807444572449,2.1142819605302066e-05,,,8.753205474931747e-05
258,What kind of weather is forecast in MS now?,GetWeather,GetWeather,3.2997374432852666e-07,1.2461176083888859e-05,0.999932050704956,,1.3771845033261343e-06,,5.3476018365472555e-05
259,Weather in Walden Russia on 12/26/2018,GetWeather,GetWeather,2.1070614820928313e-05,0.00014107927563600242,0.9996190071105957,,0.0001508301793364808,,5.841194069944322e-05
260,I need the weather in Wakarusa,GetWeather,GetWeather,3.885345358867198e-05,0.002873612567782402,0.9969856142997742,,,2.9350789191084914e-05,6.169106927700341e-05
261,"humidity not far from Colorado City on November the 7th, 2024",GetWeather,BookRestaurant,,0.8484717011451721,0.09027361124753952,0.022508086636662483,0.015213376842439175,0.010795257985591888,
262,how's the weather here at two Am,GetWeather,GetWeather,1.0903501106440672e-06,1.8349612219026312e-05,0.999803364276886,,8.805248398857657e-06,,0.00016763908206485212
263,what is the forecast for Lansford for temperate weather,GetWeather,GetWeather,2.7600308385444805e-06,0.00020455858611967415,0.9988975524902344,,1.7082065824070014e-05,,0.0008760663331486285
264,what is the forecast for Turtle Islands National Park,GetWeather,GetWeather,1.3167696124583017e-05,0.001014340901747346,0.9987080097198486,,,4.220783466735156e-06,0.0002564548049122095
265,What kind of weather is forecast around one pmnear Vatican?,GetWeather,GetWeather,2.5896466468111612e-05,0.00012733553012367338,0.9997989535331726,,4.151800112595083e-06,,4.017710671178065e-05
266,Where is Belgium located,GetWeather,SearchCreativeWork,0.006840329617261887,,0.09296345710754395,,0.018982812762260437,0.7682755589485168,0.10901965200901031
267,Will there be hail on 11/12/2036 in Singapore,GetWeather,GetWeather,1.273544694413431e-05,6.911847594892606e-05,0.9995038509368896,,0.0002300160122103989,,0.0001769733353285119
268,Will it be colder four months from now in Suwanee AK,GetWeather,GetWeather,4.413138867676025e-06,7.861461926950142e-05,0.9998289346694946,,8.394808901357464e-06,,7.768523937556893e-05
269,Weather next year in Dominica,GetWeather,GetWeather,1.709956268314272e-05,0.019649755209684372,0.9803159832954407,3.089085566898575e-06,,,1.0900461347773671e-05
270,What will the weather be in Ohio?,GetWeather,GetWeather,5.14259170358855e-07,1.2191568202979397e-05,0.9999321699142456,,3.547367839473736e-07,,5.464423156809062e-05
271,What is the weather forecast for Burundi,GetWeather,GetWeather,1.8217446040580398e-06,3.39856487698853e-05,0.9999146461486816,,1.265708760911366e-06,,4.7367720981128514e-05
272,What's the weather in Benton City?,GetWeather,GetWeather,1.5740547496534418e-06,0.0005933748325332999,0.9993010759353638,,7.515560014326184e-07,,0.00010235930676572025
273,How's the weather at Petit Manan National Wildlife Refuge and nearby right now,GetWeather,GetWeather,1.2230369975441135e-05,0.008385801687836647,0.9893765449523926,2.2990850993664935e-05,,,0.0021951417438685894
274,Will it be hot at 13:19 in De Funiak Springs Serbia and Montenegro?,GetWeather,GetWeather,0.0007187195587903261,0.035349130630493164,0.9568567276000977,,0.005356801673769951,,0.001203374471515417
275,Tell me the weather forecast for Gibsland,GetWeather,GetWeather,1.6304612699968857e-06,0.00020793170551769435,0.999764621257782,,2.4406917873420753e-06,,2.2454396457760595e-05
276,what is the forecast for hotter weather at Southford Falls State Park,GetWeather,GetWeather,1.6642597984173335e-06,8.456344221485779e-05,0.9998238682746887,,4.413924216351006e-06,,8.489198080496863e-05
277,Will there be a storm in Gibsonia at 8 p.m?,GetWeather,GetWeather,3.8266338378889486e-05,0.0007733906386420131,0.9981196522712708,,0.0006589989643543959,,0.00035200329148210585
278,"Will the sun be out in 1 minute in Searcy, Uganda",GetWeather,GetWeather,9.469225187785923e-05,0.000939073390327394,0.9981704950332642,,0.0006327719893306494,,0.00012304395204409957
279,what is the forecast for Waurika in Samoa,GetWeather,GetWeather,,0.00148538569919765,0.9963229894638062,,4.8562040319666266e-05,4.236860331729986e-05,0.0020553716458380222
280,How much colder will it be not far from Utah around 3 Am?,GetWeather,GetWeather,1.7643451428739354e-05,0.0011753521393984556,0.9986502528190613,,2.9733728297287598e-05,,0.0001202469429699704
281,What will the weather be in Milleville Beach?,GetWeather,GetWeather,5.951680464022502e-07,1.1863944564538542e-05,0.9999494552612305,,8.008662462088978e-07,,3.6967441701563075e-05
282,Will it be freezing today in Delaware and Lehigh National Heritage Corridor?,GetWeather,GetWeather,2.1581056444119895e-06,0.0008155363029800355,0.9988610744476318,2.4978298824862577e-06,,,0.00031583450618200004
283,what's the forecast for sep. 26 in Emerado Saint Pierre and Miquelon,GetWeather,GetWeather,0.00047311632079072297,0.0050806086510419846,0.986155092716217,,0.004787653684616089,,0.0031516130547970533
284,Will there be fog in Tahquamenon Falls State Park?,GetWeather,GetWeather,6.323589786916273e-06,0.00028365576872602105,0.9996341466903687,,1.0756049960036762e-05,,6.0646481870207936e-05
285,What's the weather going to be in UT?,GetWeather,GetWeather,2.2570177407033043e-06,1.8885510144173168e-05,0.9999157190322876,,2.2827432530903025e-06,,6.030012445989996e-05
286,"What will the weather be in Sarygamyş Sanctuary on august 21, 2035?",GetWeather,GetWeather,1.793060073396191e-05,5.5861248256405815e-05,0.999314546585083,,0.0005370553117245436,,6.857937842141837e-05
287,Will it be chilly midday in Cresbard Afghanistan?,GetWeather,GetWeather,0.0016758975107222795,0.007027975749224424,0.9908870458602905,0.00016381988825742155,,,0.00019550268189050257
288,What is the weather forecast nearby Nicodemus,GetWeather,GetWeather,2.9975233246659627e-06,2.4318049327121116e-05,0.9997860789299011,,1.5128398445085622e-06,,0.00018352856568526477
289,Will it be colder here in 48 and a half weeks,GetWeather,GetWeather,3.907482266640727e-07,0.00016213698836509138,0.9998063445091248,,3.027523234777618e-06,,2.800291076709982e-05
290,what is the forecast for starting at three a.m in Two Buttes for warm weather,GetWeather,GetWeather,1.0729261703090742e-05,7.730043580522761e-05,0.9996229410171509,,3.184995875926688e-05,,0.00025288708275184035
291,Will there be a cloud in VI in 14 minutes ?,GetWeather,GetWeather,7.300381184904836e-06,0.00014004948025103658,0.9997990727424622,,3.24454449582845e-05,,1.979319677047897e-05
292,What is the rain forecast for one hour from now in South Korea,GetWeather,GetWeather,,0.00021335914789233357,0.9988962411880493,,5.9775793488370255e-05,1.4329657460621092e-05,0.0007939676870591938
293,what is the cold condition of our current position for tomorrow,GetWeather,SearchScreeningEvent,0.00035552933695726097,0.0006917355349287391,0.08900660276412964,,0.285711407661438,,0.6238047480583191
294,Will it be stormy in the Ouachita National Forest?,GetWeather,GetWeather,1.5816303857718594e-06,9.82532583293505e-05,0.9998801946640015,,4.3069272237517e-07,,1.9150007574353367e-05
295,What will the weather be in 1 day in Kuwait?,GetWeather,GetWeather,1.1381210924810148e-06,1.7474107153248042e-05,0.9999405145645142,,2.5505871690256754e-06,,3.794231088249944e-05
296,what is the forecast for Costa Rica,GetWeather,GetWeather,6.095860226196237e-05,0.00047974870540201664,0.9972467422485352,,,4.795467248186469e-05,0.002122399164363742
297,how cold will it be here in 1 second,GetWeather,GetWeather,2.121014176736935e-06,4.282623922335915e-05,0.9998602867126465,,3.091464168392122e-05,,6.195325840963051e-05
298,When is sunrise for AR,GetWeather,SearchScreeningEvent,0.00040460540913045406,0.009821378625929356,0.1032305508852005,,,0.0004763047327287495,0.8858705759048462
