Query,Expected Entity,Predicted Entity,Confidence
book spot for 7 at an indoor restaurant in MP now,party_size_description,best_rating,0.4065902531147003
book spot for 7 at an indoor restaurant in MP now,,object_name,0.5093631744384766
book spot for 7 at an indoor restaurant in MP now,,restaurant_type,0.9966188669204712
book spot for 7 at an indoor restaurant in MP now,timeRange,timeRange,0.996635377407074
book spot for 7 at an indoor restaurant in MP now,country,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,,object_type,0.5385753512382507
I would like to book a restaurant for souvlaki cuisine in the state of NE,,restaurant_type,0.997072696685791
I would like to book a restaurant for souvlaki cuisine in the state of NE,,artist,0.1289464831352234
I would like to book a restaurant for souvlaki cuisine in the state of NE,,geographic_poi,0.8069865107536316
I would like to book a restaurant for souvlaki cuisine in the state of NE,,party_size_number,0.36532917618751526
I would like to book a restaurant for souvlaki cuisine in the state of NE,party_size_number,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,facility,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,restaurant_type,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,spatial_relation,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,state,,0.0
I would like to book a restaurant for souvlaki cuisine in the state of NE,timeRange,,0.0
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,entity_name,0.9143362641334534
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,spatial_relation,0.8815245628356934
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,best_rating,0.4259631037712097
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,timeRange,0.9966664910316467
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,sort,0.20900996029376984
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,playlist,0.4914763569831848
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,,object_type,0.46388715505599976
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,spatial_relation,,0.0
Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,poi,,0.0
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,,city,0.659325361251831
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,,object_name,0.34747594594955444
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,party_size_description,,0.0
Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,city,,0.0
Book me a table for 5 this year at Cherwell Boathouse,,best_rating,0.43394583463668823
Book me a table for 5 this year at Cherwell Boathouse,,timeRange,0.9509447813034058
Book me a table for 5 this year at Cherwell Boathouse,,object_name,0.6949516534805298
Book me a table for 5 this year at Cherwell Boathouse,sort,,0.0
Book me a table for 5 this year at Cherwell Boathouse,restaurant_type,,0.0
Book me a table for 5 this year at Cherwell Boathouse,party_size_number,,0.0
I want to book a taverna in Archer City for this spring for nine people.,restaurant_type,artist,0.3371794521808624
I want to book a taverna in Archer City for this spring for nine people.,,city,0.9887869954109192
I want to book a taverna in Archer City for this spring for nine people.,,object_name,0.39069864153862
I want to book a taverna in Archer City for this spring for nine people.,,year,0.5008530020713806
I want to book a taverna in Archer City for this spring for nine people.,spatial_relation,,0.0
I want to book a taverna in Archer City for this spring for nine people.,poi,,0.0
I want to book a taverna in Archer City for this spring for nine people.,timeRange,,0.0
I want to book a taverna in Archer City for this spring for nine people.,party_size_number,,0.0
Book a reservation for nine people at a bakery in Nunez,party_size_description,year,0.6059339046478271
Book a reservation for nine people at a bakery in Nunez,,city,0.9436033368110657
Book a reservation for nine people at a bakery in Nunez,,party_size_number,0.1765429526567459
Book a reservation for nine people at a bakery in Nunez,cuisine,,0.0
Book a reservation for nine people at a bakery in Nunez,restaurant_type,,0.0
Book a reservation for nine people at a bakery in Nunez,timeRange,,0.0
Book a reservation for nine people at a bakery in Nunez,state,,0.0
table for 5 A.m. at Baker's Keyboard Lounge,,best_rating,0.41142141819000244
table for 5 A.m. at Baker's Keyboard Lounge,,city,0.9902147054672241
table for 5 A.m. at Baker's Keyboard Lounge,,object_name,0.40442797541618347
table for 5 A.m. at Baker's Keyboard Lounge,party_size_number,,0.0
table for 5 A.m. at Baker's Keyboard Lounge,restaurant_name,,0.0
I want to book a restaurant in Niger for seven people.,,restaurant_type,0.997169554233551
I want to book a restaurant in Niger for seven people.,,album,0.44122275710105896
I want to book a restaurant in Niger for seven people.,,object_name,0.7973718643188477
I want to book a restaurant in Niger for seven people.,restaurant_type,,0.0
I want to book a restaurant in Niger for seven people.,spatial_relation,,0.0
I want to book a restaurant in Niger for seven people.,state,,0.0
Book me a reservation for a pub in Cormorant for a party of nine,,restaurant_type,0.6821743845939636
Book me a reservation for a pub in Cormorant for a party of nine,,year,0.44081616401672363
Book me a reservation for a pub in Cormorant for a party of nine,party_size_number,,0.0
Book me a reservation for a pub in Cormorant for a party of nine,restaurant_name,,0.0
Book me a reservation for a pub in Cormorant for a party of nine,city,,0.0
I want to book a restaurant for my father in law and I in Buckner a year from now.,restaurant_type,restaurant_type,0.9971869587898254
I want to book a restaurant for my father in law and I in Buckner a year from now.,party_size_number,playlist_owner,0.8962188959121704
I want to book a restaurant for my father in law and I in Buckner a year from now.,,party_size_description,0.5707082152366638
I want to book a restaurant for my father in law and I in Buckner a year from now.,,object_name,0.21149787306785583
I want to book a restaurant for my father in law and I in Buckner a year from now.,,timeRange,0.9489458203315735
I want to book a restaurant for my father in law and I in Buckner a year from now.,,timeRange,0.995983362197876
I want to book a restaurant for my father in law and I in Buckner a year from now.,city,,0.0
I want to book a restaurant for my father in law and I in Buckner a year from now.,state,,0.0
I want a table at James D. Conrey House in Urbank California,,object_type,0.2838369607925415
I want a table at James D. Conrey House in Urbank California,,artist,0.6266889572143555
I want a table at James D. Conrey House in Urbank California,,artist,0.9626105427742004
I want a table at James D. Conrey House in Urbank California,restaurant_type,,0.0
I want a table at James D. Conrey House in Urbank California,facility,,0.0
I want a table at James D. Conrey House in Urbank California,spatial_relation,,0.0
I want a table at James D. Conrey House in Urbank California,state,,0.0
Book a reservation for an oyster bar,party_size_number,object_name,0.6413190960884094
Book a reservation for an oyster bar,,restaurant_type,0.9489143490791321
Book a reservation for an oyster bar,city,,0.0
Book a reservation for an oyster bar,state,,0.0
Book a reservation for 5 people at the top-rated brasserie restaurant,,best_rating,0.41716763377189636
Book a reservation for 5 people at the top-rated brasserie restaurant,city,sort,0.9700432419776917
Book a reservation for 5 people at the top-rated brasserie restaurant,,restaurant_type,0.9848782420158386
Book a reservation for 5 people at the top-rated brasserie restaurant,,restaurant_type,0.9965323209762573
Book a reservation for 5 people at the top-rated brasserie restaurant,party_size_number,,0.0
Book a reservation for 5 people at the top-rated brasserie restaurant,restaurant_name,,0.0
I want to book Tupelo Honey Cafe in New Jersey for five people.,,music_item,0.8948926329612732
I want to book Tupelo Honey Cafe in New Jersey for five people.,,object_name,0.48533153533935547
I want to book Tupelo Honey Cafe in New Jersey for five people.,,country,0.12576475739479065
I want to book Tupelo Honey Cafe in New Jersey for five people.,,rating_value,0.9453125596046448
I want to book Tupelo Honey Cafe in New Jersey for five people.,restaurant_type,,0.0
I want to book Tupelo Honey Cafe in New Jersey for five people.,city,,0.0
I want to book Tupelo Honey Cafe in New Jersey for five people.,timeRange,,0.0
I want to book Tupelo Honey Cafe in New Jersey for five people.,party_size_number,,0.0
book a table at a Fried chicken restaurant,,restaurant_name,0.65
book a table at a Fried chicken restaurant,,restaurant_type,0.996656060218811
book a table at a Fried chicken restaurant,restaurant_type,,0.0
book a table at a Fried chicken restaurant,party_size_number,,0.0
book a table at a Fried chicken restaurant,timeRange,,0.0
book spot for 1 at Town of Ramsgate in Merit,,best_rating,0.4190646708011627
book spot for 1 at Town of Ramsgate in Merit,,poi,0.9803487658500671
book spot for 1 at Town of Ramsgate in Merit,,geographic_poi,0.2567310929298401
book spot for 1 at Town of Ramsgate in Merit,party_size_number,,0.0
book spot for 1 at Town of Ramsgate in Merit,state,,0.0
book spot for 1 at Town of Ramsgate in Merit,restaurant_name,,0.0
Book a reservation for my babies and I,,playlist_owner,0.8967602849006653
Book a reservation for my babies and I,,movie_type,0.3401661217212677
Book a reservation for my babies and I,restaurant_type,,0.0
Book a reservation for my babies and I,party_size_number,,0.0
Book a reservation for my babies and I,country,,0.0
I want to eat in Ramona,,state,0.3429074287414551
I want to eat in Ramona,country,,0.0
I want to eat in Ramona,timeRange,,0.0
"Book a reservation for The Dome, Edinburgh close to Brooklawn",,city,0.7743074893951416
"Book a reservation for The Dome, Edinburgh close to Brooklawn",state,spatial_relation,0.8056620359420776
"Book a reservation for The Dome, Edinburgh close to Brooklawn",,state,0.6619561910629272
"Book a reservation for The Dome, Edinburgh close to Brooklawn",party_size_number,,0.0
"Book a reservation for The Dome, Edinburgh close to Brooklawn",facility,,0.0
"Book a reservation for The Dome, Edinburgh close to Brooklawn",restaurant_type,,0.0
"Book a reservation for The Dome, Edinburgh close to Brooklawn",timeRange,,0.0
I want to book Oregon Electric Station in North City.,,object_type,0.5808780789375305
I want to book Oregon Electric Station in North City.,,album,0.9416874051094055
I want to book Oregon Electric Station in North City.,,location_name,0.66
I want to book Oregon Electric Station in North City.,sort,,0.0
I want to book Oregon Electric Station in North City.,restaurant_type,,0.0
I want to book Oregon Electric Station in North City.,spatial_relation,,0.0
I want to book Oregon Electric Station in North City.,state,,0.0
I want to book Oregon Electric Station in North City.,party_size_description,,0.0
I want to book Oregon Electric Station in North City.,timeRange,,0.0
I need a table in Sacaton at a gluten free restaurant,,country,0.4120017886161804
I need a table in Sacaton at a gluten free restaurant,,party_size_number,0.5812859535217285
I need a table in Sacaton at a gluten free restaurant,,restaurant_type,0.9967945218086243
I need a table in Sacaton at a gluten free restaurant,restaurant_type,,0.0
I need a table in Sacaton at a gluten free restaurant,served_dish,,0.0
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,object_type,0.6102510094642639
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,restaurant_type,timeRange,0.3738804757595062
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,spatial_relation,0.62
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,current_location,0.811627984046936
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,album,0.4930402338504791
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,object_name,0.185707688331604
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,,timeRange,0.9947118759155273
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,country,,0.0
I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,party_size_number,,0.0
"Book a reservation for 8 people in Wardville, Kansas",,best_rating,0.42391812801361084
"Book a reservation for 8 people in Wardville, Kansas",restaurant_type,city,0.6683057546615601
"Book a reservation for 8 people in Wardville, Kansas",,country,0.2819415330886841
"Book a reservation for 8 people in Wardville, Kansas",party_size_description,,0.0
Book a reservation for five people for a tatar taverna in Sargents,party_size_number,rating_value,0.9556064605712891
Book a reservation for five people for a tatar taverna in Sargents,,timeRange,0.1092444434762001
Book a reservation for five people for a tatar taverna in Sargents,,rating_unit,0.847734808921814
Book a reservation for five people for a tatar taverna in Sargents,restaurant_type,,0.0
Book a reservation for five people for a tatar taverna in Sargents,city,,0.0
book spot for my nieces and I at a tea house,,playlist_owner,0.8806765675544739
book spot for my nieces and I at a tea house,,year,0.28211984038352966
book spot for my nieces and I at a tea house,,timeRange,0.38722124695777893
book spot for my nieces and I at a tea house,restaurant_name,,0.0
book spot for my nieces and I at a tea house,city,,0.0
book spot for my nieces and I at a tea house,state,,0.0
book spot for my nieces and I at a tea house,timeRange,,0.0
book spot for my nieces and I at a tea house,party_size_number,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,best_rating,0.4235003590583801
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,object_name,0.6010342240333557
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,restaurant_type,0.9641584157943726
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,object_name,0.9750670194625854
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,spatial_relation,0.9652875065803528
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,object_type,0.7935023307800293
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,city,0.9821407794952393
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,,best_rating,0.44499316811561584
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,party_size_number,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,restaurant_type,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,cuisine,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,city,,0.0
Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,timeRange,,0.0
"book spot for four at Cliff House, San Francisco in Martinique",,rating_value,0.8029754161834717
"book spot for four at Cliff House, San Francisco in Martinique",,object_name,0.26172763109207153
"book spot for four at Cliff House, San Francisco in Martinique",,country,0.9880865812301636
"book spot for four at Cliff House, San Francisco in Martinique",,track,0.3146733343601227
"book spot for four at Cliff House, San Francisco in Martinique",,party_size_description,0.5889164805412292
"book spot for four at Cliff House, San Francisco in Martinique",city,,0.0
"book spot for four at Cliff House, San Francisco in Martinique",cuisine,,0.0
"book spot for four at Cliff House, San Francisco in Martinique",restaurant_type,,0.0
I need a table for 5 at a highly rated gastropub in Concord MN,party_size_number,best_rating,0.43593630194664
I need a table for 5 at a highly rated gastropub in Concord MN,sort,sort,0.34487810730934143
I need a table for 5 at a highly rated gastropub in Concord MN,city,movie_name,0.3151012659072876
I need a table for 5 at a highly rated gastropub in Concord MN,restaurant_type,,0.0
I need a table for 5 at a highly rated gastropub in Concord MN,state,,0.0
book spot for two at City Tavern,,timeRange,0.9970998764038086
book spot for two at City Tavern,,city,0.9882104396820068
book spot for two at City Tavern,,state,0.1151055246591568
book spot for two at City Tavern,timeRange,,0.0
book spot for two at City Tavern,state,,0.0
book spot for two at City Tavern,party_size_number,,0.0
book a restaurant for six at an outdoor cafe in Aland,,restaurant_type,0.9974237680435181
book a restaurant for six at an outdoor cafe in Aland,,timeRange,0.47481754422187805
book a restaurant for six at an outdoor cafe in Aland,,object_name,0.6065606474876404
book a restaurant for six at an outdoor cafe in Aland,,object_name,0.36870276927948
book a restaurant for six at an outdoor cafe in Aland,,artist,0.4692414104938507
book a restaurant for six at an outdoor cafe in Aland,restaurant_type,,0.0
book a restaurant for six at an outdoor cafe in Aland,party_size_number,,0.0
book a gastropub that serves turkish food for 4 people,,playlist,0.3142400085926056
book a gastropub that serves turkish food for 4 people,,music_item,0.21728815138339996
book a gastropub that serves turkish food for 4 people,,best_rating,0.4177694022655487
book a gastropub that serves turkish food for 4 people,restaurant_type,,0.0
book a gastropub that serves turkish food for 4 people,city,,0.0
I need a table for 4 in Saint Helena at Settha Palace Hotel,,best_rating,0.43703901767730713
I need a table for 4 in Saint Helena at Settha Palace Hotel,,object_name,0.53
I need a table for 4 in Saint Helena at Settha Palace Hotel,,current_location,0.34162819385528564
I need a table for 4 in Saint Helena at Settha Palace Hotel,sort,,0.0
I need a table for 4 in Saint Helena at Settha Palace Hotel,restaurant_type,,0.0
table for Breadline Cafe in Minnesota next friday,,track,0.3034796416759491
table for Breadline Cafe in Minnesota next friday,,timeRange,0.40640977025032043
table for Breadline Cafe in Minnesota next friday,,timeRange,0.9962188601493835
table for Breadline Cafe in Minnesota next friday,restaurant_name,,0.0
table for Breadline Cafe in Minnesota next friday,state,,0.0
table for Breadline Cafe in Minnesota next friday,party_size_number,,0.0
I want to book a restaurant for six people in Wagstaff AK.,,restaurant_type,0.9971715807914734
I want to book a restaurant for six people in Wagstaff AK.,,timeRange,0.5010197758674622
I want to book a restaurant for six people in Wagstaff AK.,restaurant_name,,0.0
I want to book a restaurant for six people in Wagstaff AK.,city,,0.0
I want to book a restaurant for six people in Wagstaff AK.,state,,0.0
I want to book a restaurant for ten people.,,restaurant_type,0.9971727132797241
I want to book a restaurant for ten people.,,party_size_number,0.9568243026733398
I want to book a restaurant for ten people.,restaurant_type,,0.0
I want to book a restaurant for ten people.,cuisine,,0.0
I want to book a restaurant for ten people.,party_size_number,,0.0
Book a reservation for 6 people for a creole tavern in Montenegro,,best_rating,0.4209575951099396
Book a reservation for 6 people for a creole tavern in Montenegro,,object_name,0.12683969736099243
Book a reservation for 6 people for a creole tavern in Montenegro,,city,0.24277959764003754
Book a reservation for 6 people for a creole tavern in Montenegro,restaurant_type,,0.0
Book a reservation for 6 people for a creole tavern in Montenegro,city,,0.0
Book a reservation for 6 people for a creole tavern in Montenegro,timeRange,,0.0
Book a reservation for 6 people for a creole tavern in Montenegro,party_size_number,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,,artist,0.3939644694328308
I want to book a churrascaria in Romeoville at ten a.m for four people.,,city,0.5807946920394897
I want to book a churrascaria in Romeoville at ten a.m for four people.,,party_size_number,0.9508486986160278
I want to book a churrascaria in Romeoville at ten a.m for four people.,,rating_value,0.7210806608200073
I want to book a churrascaria in Romeoville at ten a.m for four people.,party_size_number,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,cuisine,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,restaurant_type,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,country,,0.0
I want to book a steakhouse in Vimy Ridge.,,object_type,0.5197029709815979
I want to book a steakhouse in Vimy Ridge.,restaurant_type,object_location_type,0.912272036075592
I want to book a steakhouse in Vimy Ridge.,,playlist_owner,0.6226106286048889
I want to book a steakhouse in Vimy Ridge.,,object_name,0.8822280168533325
I want to book a steakhouse in Vimy Ridge.,party_size_description,,0.0
I want to book a steakhouse in Vimy Ridge.,city,,0.0
I want to book a steakhouse in Vimy Ridge.,timeRange,,0.0
Book a reservation for 1 at a diner in WI,party_size_number,best_rating,0.42945876717567444
Book a reservation for 1 at a diner in WI,,spatial_relation,0.35779833793640137
Book a reservation for 1 at a diner in WI,sort,,0.0
Book a reservation for 1 at a diner in WI,restaurant_type,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",,playlist,0.13844244182109833
"book spot for mavis, sheila and I in Syria at elevenses",,object_name,0.36545640230178833
"book spot for mavis, sheila and I in Syria at elevenses",,state,0.3200855851173401
"book spot for mavis, sheila and I in Syria at elevenses",,object_name,0.28679585456848145
"book spot for mavis, sheila and I in Syria at elevenses",party_size_number,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",timeRange,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",restaurant_name,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,object_name,0.15978814661502838
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,party_size_description,0.37
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,location_name,0.49
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,best_rating,0.43151816725730896
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,state,0.5450260043144226
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",restaurant_type,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",facility,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",country,,0.0
Book a popular restaurant for 5 people,,restaurant_type,0.9974101185798645
Book a popular restaurant for 5 people,,best_rating,0.42471879720687866
Book a popular restaurant for 5 people,restaurant_type,,0.0
Book a popular restaurant for 5 people,cuisine,,0.0
Book a popular restaurant for 5 people,state,,0.0
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,timeRange,0.5045695900917053
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,best_rating,0.43172648549079895
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,object_location_type,0.8097795844078064
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,party_size_number,0.4355299770832062
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,object_name,0.6630154252052307
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,party_size_number,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,party_size_description,0.42829209566116333
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,playlist_owner,0.8955594897270203
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,music_item,0.9164983630180359
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,object_name,0.23359696567058563
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,city,0.43173161149024963
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,poi,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,spatial_relation,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,restaurant_type,,0.0
book sot for me and my grandfather nearby West Reading,,party_size_description,0.4231738746166229
book sot for me and my grandfather nearby West Reading,,playlist_owner,0.894062340259552
book sot for me and my grandfather nearby West Reading,,spatial_relation,0.514634370803833
book sot for me and my grandfather nearby West Reading,,track,0.29831406474113464
book sot for me and my grandfather nearby West Reading,restaurant_type,,0.0
book sot for me and my grandfather nearby West Reading,city,,0.0
book sot for me and my grandfather nearby West Reading,timeRange,,0.0
book sot for me and my grandfather nearby West Reading,party_size_number,,0.0
Book a restaurant reservation in 6 weeks,,restaurant_type,0.9974357485771179
Book a restaurant reservation in 6 weeks,,best_rating,0.42861562967300415
Book a restaurant reservation in 6 weeks,restaurant_type,,0.0
Book a restaurant reservation in 6 weeks,timeRange,,0.0
Book a restaurant reservation in 6 weeks,cuisine,,0.0
book spot for 4 in Somalia,party_size_number,best_rating,0.41452351212501526
book spot for 4 in Somalia,,object_name,0.9636812210083008
book spot for 4 in Somalia,timeRange,,0.0
book spot for 4 in Somalia,restaurant_type,,0.0
book spot for 4 in Somalia,state,,0.0
book spot for 4 in Somalia,served_dish,,0.0
book a table on 1/20/2023 for 5 people in MH,,timeRange,0.37122300267219543
book a table on 1/20/2023 for 5 people in MH,,best_rating,0.42793703079223633
book a table on 1/20/2023 for 5 people in MH,party_size_number,,0.0
book a table on 1/20/2023 for 5 people in MH,city,,0.0
Book a reservation for a restaurant not far from MA,,restaurant_type,0.9971548318862915
Book a reservation for a restaurant not far from MA,,spatial_relation,0.7959555983543396
Book a reservation for a restaurant not far from MA,,state,0.6634346842765808
Book a reservation for a restaurant not far from MA,restaurant_type,,0.0
Book a reservation for a restaurant not far from MA,party_size_number,,0.0
Book a reservation for a restaurant not far from MA,facility,,0.0
Book a reservation for a restaurant not far from MA,country,,0.0
I want to book a table in a restaurant in Bouvet Island.,,restaurant_type,0.997002899646759
I want to book a table in a restaurant in Bouvet Island.,,country,0.9700718522071838
I want to book a table in a restaurant in Bouvet Island.,restaurant_name,,0.0
Book a spot for me and kathrine  at Smithville,,party_size_description,0.43696585297584534
Book a spot for me and kathrine  at Smithville,,party_size_description,0.626351535320282
Book a spot for me and kathrine  at Smithville,,city,0.9194766283035278
Book a spot for me and kathrine  at Smithville,timeRange,,0.0
Book a spot for me and kathrine  at Smithville,poi,,0.0
Book a spot for me and kathrine  at Smithville,spatial_relation,,0.0
Book a spot for me and kathrine  at Smithville,party_size_number,,0.0
book a party of five at Seagoville for 06:42,,rating_value,0.948330283164978
book a party of five at Seagoville for 06:42,,city,0.7612693905830383
book a party of five at Seagoville for 06:42,,best_rating,0.42899760603904724
book a party of five at Seagoville for 06:42,restaurant_type,,0.0
book a party of five at Seagoville for 06:42,country,,0.0
Book a reservation at tavern for noodle,,state,0.14493651688098907
Book a reservation at tavern for noodle,,object_type,0.47097450494766235
Book a reservation at tavern for noodle,restaurant_type,,0.0
Book a reservation at tavern for noodle,country,,0.0
Book a reservation at tavern for noodle,spatial_relation,,0.0
Book a reservation at tavern for noodle,party_size_description,,0.0
I want to book a restaurant in Frenier 12 years from now for 4 people.,,restaurant_type,0.9971659779548645
I want to book a restaurant in Frenier 12 years from now for 4 people.,,condition_temperature,0.3211524784564972
I want to book a restaurant in Frenier 12 years from now for 4 people.,,best_rating,0.3901142477989197
I want to book a restaurant in Frenier 12 years from now for 4 people.,,timeRange,0.9965147376060486
I want to book a restaurant in Frenier 12 years from now for 4 people.,,best_rating,0.42057541012763977
I want to book a restaurant in Frenier 12 years from now for 4 people.,party_size_description,,0.0
I want to book a restaurant in Frenier 12 years from now for 4 people.,restaurant_name,,0.0
I want to book a restaurant in Frenier 12 years from now for 4 people.,city,,0.0
Book a spot for 4 in Oklahoma at South Street Diner,,best_rating,0.4253787398338318
Book a spot for 4 in Oklahoma at South Street Diner,,state,0.9891190528869629
Book a spot for 4 in Oklahoma at South Street Diner,,playlist,0.56
Book a spot for 4 in Oklahoma at South Street Diner,country,,0.0
Book a spot for 4 in Oklahoma at South Street Diner,restaurant_name,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,object_type,0.5596492886543274
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,rating_unit,0.18358781933784485
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,state,0.9861857891082764
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,best_rating,0.44321781396865845
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,party_size_description,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,served_dish,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,restaurant_type,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,city,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,state,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,timeRange,,0.0
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,object_name,0.5063273310661316
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,rating_value,0.39099225401878357
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,timeRange,0.996832549571991
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,spatial_relation,0.364574670791626
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,geographic_poi,0.8005480766296387
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,artist,0.37938082218170166
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,state,,0.0
what is the forecast in North Carolina for Edgemoor,,location_name,0.9860267639160156
what is the forecast in North Carolina for Edgemoor,,artist,0.6217660903930664
what is the forecast in North Carolina for Edgemoor,,object_name,0.8372511267662048
what is the forecast in North Carolina for Edgemoor,state,,0.0
what is the forecast in North Carolina for Edgemoor,city,,0.0
what is the forecast in North Carolina for Edgemoor,condition_description,,0.0
what is the forecast for beginning on nov. 17 for Franklinville,,object_name,0.37982434034347534
what is the forecast for beginning on nov. 17 for Franklinville,,object_type,0.942661702632904
what is the forecast for beginning on nov. 17 for Franklinville,,rating_value,0.36790722608566284
what is the forecast for beginning on nov. 17 for Franklinville,,artist,0.9367440938949585
what is the forecast for beginning on nov. 17 for Franklinville,timeRange,,0.0
what is the forecast for beginning on nov. 17 for Franklinville,condition_description,,0.0
what is the forecast for beginning on nov. 17 for Franklinville,city,,0.0
what is the forecast for beginning on nov. 17 for Franklinville,country,,0.0
Tell me the forecast for 6 am in Tatra-Nationalpark,,object_name,0.6523822546005249
Tell me the forecast for 6 am in Tatra-Nationalpark,geographic_poi,best_rating,0.4283526837825775
