,Query,Expected Intent,Predicted Intent,AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent
119,I want to book a sundanese gastropub nearby in Texas for 3 people on 5/20/2025.,BookRestaurant,BookRestaurant,2.8734730221913196e-06,0.9971635937690735,0.0011689846869558096,1.4870287486701272e-05,0.0016436363803222775,8.546590493097028e-07,5.191564014239702e-06
120,book a table near pat's college,BookRestaurant,BookRestaurant,2.037057129200548e-05,0.9915888905525208,0.00015027719200588763,0.004090393893420696,0.0031432323157787323,0.00014011676830705255,0.0008666844223625958
121,book a table in Fiji for zero a.m,BookRestaurant,BookRestaurant,1.0632049452397041e-05,0.9936304688453674,0.00014006823766976595,0.003926756326109171,0.001900223782286048,0.00013957552437204868,0.00025227697915397584
122,"Can you book me a table at Windows on the World in Cokeville , MI?",BookRestaurant,BookRestaurant,6.302059773588553e-06,0.9984297156333923,0.00015098297444637865,8.20010100142099e-05,6.395686068572104e-05,0.0009416352841071784,0.0003254542825743556
123,I want to book a restaurant close-by in Inman for five people.,BookRestaurant,BookRestaurant,2.3448709640661036e-08,0.9999929666519165,2.7810881420009537e-07,1.2893084431198076e-06,1.5900623111519963e-06,4.265752409082779e-07,3.3008655009325594e-06
124,Book spot for 9,BookRestaurant,RateBook,5.8697365602711216e-05,0.08708477020263672,0.0004264500748831779,0.008572445251047611,0.903611421585083,0.00019556983897928149,5.058263195678592e-05
125,Please book me a restaurant,BookRestaurant,BookRestaurant,2.242319396827952e-06,0.9998365640640259,1.6443801769128186e-06,8.386822628381196e-06,1.0948079761874396e-05,1.658618748479057e-05,0.00012359526590444148
126,"Book sot for 7 at a restaurant that serves european in Stringtown on Feb. the 28th, 2034",BookRestaurant,BookRestaurant,1.3095460715817353e-08,0.9999779462814331,5.698261702491436e-07,2.3597001472808188e-06,1.8342738258070312e-05,2.4992042213511922e-08,7.454179922206094e-07
127,I want to book a bougatsa restaurant in next year nearby Penn for three people.,BookRestaurant,BookRestaurant,5.254204893390124e-08,0.9999942779541016,3.3412817401767825e-07,3.192141775798518e-06,7.74181273754948e-07,3.4959438721671177e-07,1.0544580391069758e-06
128,book the best table in Tanzania for 5 people at a diner,BookRestaurant,BookRestaurant,3.403443216143387e-08,0.999970555305481,2.463205191816087e-06,3.913706223102054e-06,1.9252234778832644e-05,8.314890997951352e-09,3.746152060557506e-06
129,Book a reservation for two at Mickies Dairy Bar in Weedsport,BookRestaurant,BookRestaurant,3.689924596983474e-07,0.9999741315841675,6.6524230533104856e-06,1.456393874832429e-05,8.984565056380234e-07,1.7311796227659215e-06,1.6970739125099499e-06
130,Book a reservation for ten at a restaurant in Ohio,BookRestaurant,BookRestaurant,4.009070297961159e-10,0.9999994039535522,1.2135676463742584e-08,2.481794751929556e-07,1.2723242548418057e-07,4.8525232720919576e-09,1.9546058638297836e-07
131,I want to book a food truck for seven people in the Republic of the Congo.,BookRestaurant,BookRestaurant,2.1076089979032986e-05,0.9931190013885498,3.786344677791931e-05,0.00010455160372657701,2.4755634058237774e-06,0.006619220599532127,9.581794438418001e-05
132,I want to book a jewish restaurant in Gambia.,BookRestaurant,BookRestaurant,1.084592781808169e-06,0.9999383687973022,1.0979560101986863e-05,1.1073591849708464e-05,3.953770715270366e-07,1.930011057993397e-05,1.8769049347611144e-05
133,Book a reservation for a bar with a spa nearby ID,BookRestaurant,BookRestaurant,4.380807716586332e-09,0.9999961853027344,1.200287726987881e-07,2.8773654321412323e-06,2.885296623844624e-07,6.284754761054501e-08,5.281975745674572e-07
134,I need a table at Eddie's Attic in Nevada for one,BookRestaurant,BookRestaurant,0.00019238550157751888,0.9960765242576599,0.00018413799989502877,0.00018314692715648562,6.496550486190245e-05,0.0004643705615308136,0.002834528451785445
135,I want to book a brasserie for 3 people in Netherlands Antilles.,BookRestaurant,BookRestaurant,3.158182551032951e-07,0.9999243021011353,3.8751550164306536e-05,1.8842503095584107e-06,3.0793795303907245e-05,5.802468763249635e-07,3.2846523936314043e-06
136,"I want to book a top-rated restaurant close by in LA for me, rebecca and loraine on 2/6/2020.",BookRestaurant,BookRestaurant,2.686149791486514e-08,0.9999842643737793,1.25506630865857e-06,5.601752377515368e-07,1.3263660548545886e-05,2.227652551312076e-08,4.978387551091146e-07
137,I want to eat by five pm in NE for a six people,BookRestaurant,BookRestaurant,9.955278073903173e-06,0.9980922341346741,0.0005292068817652762,0.0009196145110763609,4.6682751417392865e-05,0.0001982304238481447,0.00020411315199453384
138,book a party at their campus within the same area for churrascaria,BookRestaurant,BookRestaurant,1.547725150885526e-05,0.9995243549346924,0.0001712856173980981,4.419998276716797e-06,2.707993871808867e-06,4.793716357198718e-07,0.00028140374342910945
139,I want to book a restaurant in sixteen seconds for 5 people in Gold Point Montana.,BookRestaurant,BookRestaurant,4.147617360672484e-08,0.9999840259552002,7.264644636961748e-07,1.5224306935124332e-06,1.2804614925698843e-05,3.6388385638019827e-07,5.768072242062772e-07
140,phyllis ward and veronica need a table at a restaurant in 152 days,BookRestaurant,BookRestaurant,2.171787400584435e-06,0.9998196959495544,2.8360467695165426e-05,6.698361175949685e-06,0.00010599700908642262,1.0070194775835262e-06,3.61622660420835e-05
141,Please book me a table at a bistro which serves lorna doone.,BookRestaurant,BookRestaurant,4.148631660427782e-07,0.9999535083770752,8.458778211206663e-07,9.179208063869737e-06,5.408630840975093e-06,2.944269454019377e-06,2.76625323749613e-05
142,I want to book a joint in a  spa.,BookRestaurant,BookRestaurant,0.002070617163553834,0.9843440055847168,0.0004381928883958608,1.3285132808960043e-05,1.0028143151430413e-05,0.008144358173012733,0.0049795289523899555
143,book spot for 7 at an indoor restaurant in MP now,BookRestaurant,BookRestaurant,4.2667565480769554e-08,0.9999798536300659,1.270428015232028e-06,4.315138085075887e-06,1.3028139619564172e-05,2.134794812036489e-07,1.3225853763287887e-06
144,I would like to book a restaurant for souvlaki cuisine in the state of NE,BookRestaurant,BookRestaurant,3.164432769153791e-07,0.9999655485153198,2.875979589589406e-06,1.6668156604282558e-05,1.4017941794008948e-06,7.377442670986056e-06,5.760196017945418e-06
145,Lets eat near Oakfield 17 seconds from now at Ted Peters Famous Smoked Fish,BookRestaurant,BookRestaurant,0.0024875442031770945,0.6749361157417297,0.17953479290008545,0.01183178462088108,0.015682484954595566,0.010383076034486294,0.105144202709198
146,Like to book a seat in Monaco for the Yankee Doodle Coffee Shop,BookRestaurant,BookRestaurant,0.00010993390606017783,0.9761922955513,0.0005496677476912737,0.0009685123222880065,3.683371323859319e-05,0.019764401018619537,0.0023783561773598194
147,Book me a table for 5 this year at Cherwell Boathouse,BookRestaurant,BookRestaurant,3.5700904845725745e-05,0.9790239334106445,0.0030998887959867716,0.0008062048000283539,0.01675987057387829,3.9529513742309064e-05,0.0002348735142732039
148,I want to book a taverna in Archer City for this spring for nine people.,BookRestaurant,BookRestaurant,9.641604492571787e-07,0.9999529123306274,1.505442924099043e-05,4.196349436824676e-06,2.5013187041622587e-06,4.561250079859747e-06,1.9927052562707104e-05
149,Book a reservation for nine people at a bakery in Nunez,BookRestaurant,BookRestaurant,2.5029418537769743e-09,0.999996542930603,1.1853163783825948e-08,2.8296763048274443e-06,3.474168863704108e-07,4.417352172936262e-08,1.7106272309774795e-07
150,table for 5 A.m. at Baker's Keyboard Lounge,BookRestaurant,BookRestaurant,2.789942482195329e-05,0.9986187219619751,3.3395634090993553e-05,0.00039552387897856534,0.00030967744532972574,0.0003269230364821851,0.00028785361791960895
151,I want to book a restaurant in Niger for seven people.,BookRestaurant,BookRestaurant,6.663331930667482e-08,0.9999866485595703,2.6118442519873497e-07,3.475113771855831e-06,2.8294900289438374e-07,7.784973604429979e-06,1.444297595298849e-06
152,Book me a reservation for a pub in Cormorant for a party of nine,BookRestaurant,BookRestaurant,4.954404886348129e-09,0.9999970197677612,5.5531298670530305e-08,1.6822397128635203e-06,8.221177267841995e-07,3.4083726063727227e-08,3.8246759004323394e-07
153,I want to book a restaurant for my father in law and I in Buckner a year from now.,BookRestaurant,BookRestaurant,1.3048524749592616e-07,0.9999868869781494,1.8093695643983665e-06,4.7999915295804385e-06,6.55152803119563e-07,3.978770564572187e-06,1.7805248262448004e-06
154,I want a table at James D. Conrey House in Urbank California,BookRestaurant,BookRestaurant,2.7431564376456663e-05,0.9990118741989136,0.00021883317094761878,8.602866728324443e-05,1.0402497537143063e-05,0.00017612522060517222,0.0004693508963100612
155,Book a reservation for an oyster bar,BookRestaurant,BookRestaurant,9.641729192821913e-09,0.9999936819076538,1.0535521965948647e-07,7.354359468081384e-07,3.9107108023017645e-06,1.3506685547781672e-07,1.4226144458007184e-06
156,Book a reservation for 5 people at the top-rated brasserie restaurant,BookRestaurant,BookRestaurant,1.497793555849114e-10,0.9999988079071045,1.5715382328806982e-09,2.7284277948069757e-08,1.1872616596519947e-06,2.1240000036559792e-10,3.2647093917148595e-08
157,I want to book Tupelo Honey Cafe in New Jersey for five people.,BookRestaurant,BookRestaurant,6.659115751972422e-05,0.9985312223434448,0.00029057040228508413,0.00023698891163803637,2.3603333829669282e-05,0.0007652240456081927,8.589187928009778e-05
158,book a table at a Fried chicken restaurant,BookRestaurant,BookRestaurant,1.730091270246703e-08,0.9999794960021973,7.759634002013627e-08,1.2917500953335548e-06,2.392392161709722e-06,1.93372173384887e-07,1.6452577256131917e-05
159,book spot for 1 at Town of Ramsgate in Merit,BookRestaurant,BookRestaurant,4.211410123389214e-05,0.6967400908470154,0.0007596245850436389,0.003804564941674471,0.29797229170799255,0.00017265626229345798,0.0005086513119749725
160,Book a reservation for my babies and I,BookRestaurant,BookRestaurant,2.7155351745022926e-06,0.9998971223831177,1.0074057854581042e-06,1.4016067325428594e-05,4.1551294998498634e-05,2.8653250865318114e-06,4.066124529344961e-05
161,I want to eat in Ramona,BookRestaurant,BookRestaurant,0.014260032214224339,0.8288924694061279,0.017238527536392212,0.01328146643936634,0.0009968806989490986,0.042223941534757614,0.0831066370010376
162,"Book a reservation for The Dome, Edinburgh close to Brooklawn",BookRestaurant,BookRestaurant,1.5720094381777017e-07,0.9999027252197266,1.0884677976719104e-06,2.0760482584591955e-05,8.906987204682082e-06,1.5498428183491342e-05,5.097806206322275e-05
163,I want to book Oregon Electric Station in North City.,BookRestaurant,BookRestaurant,2.1235638996586204e-05,0.9958494901657104,0.002206603530794382,0.0009853349765762687,4.97370092489291e-05,0.0008436258649453521,4.395928408484906e-05
164,I need a table in Sacaton at a gluten free restaurant,BookRestaurant,BookRestaurant,2.6511077066970756e-07,0.9999740123748779,7.061419751153153e-07,5.477301783685107e-06,1.3580364793597255e-05,3.767771374896256e-07,5.582483026955742e-06
165,I want to book a tea house that serves salade far from here at Midnight in Panama for two people.,BookRestaurant,BookRestaurant,5.877375315321842e-07,0.9998936653137207,7.896634633652866e-05,5.194282493903302e-06,1.0892958925978746e-06,6.248184490686981e-06,1.4203513273969293e-05
166,"Book a reservation for 8 people in Wardville, Kansas",BookRestaurant,BookRestaurant,1.1729802906756959e-07,0.9999730587005615,6.2128438003128394e-06,3.908471171598649e-06,1.4209830624167807e-05,1.0910343917203136e-06,1.3333994957065443e-06
167,Book a reservation for five people for a tatar taverna in Sargents,BookRestaurant,BookRestaurant,7.0504566629381316e-09,0.9999986886978149,4.043444690182696e-08,1.883493041532347e-07,8.293869200315385e-07,1.00993133855809e-08,1.891499721295986e-07
168,book spot for my nieces and I at a tea house,BookRestaurant,BookRestaurant,0.0006340969703160226,0.9905305504798889,0.00022873842681292444,0.0008680420578457415,0.001213917974382639,0.00018927523342426866,0.006335429847240448
169,Book a reservation for 10 people at an oyster bar with a pool within the same area of Cowansburg for 10 Pm,BookRestaurant,BookRestaurant,1.1773840791207135e-09,0.9999982118606567,8.650684435451694e-08,1.647029392870536e-07,1.1547189160410198e-06,8.330312439852605e-09,3.5173974310964695e-07
170,"book spot for four at Cliff House, San Francisco in Martinique",BookRestaurant,BookRestaurant,0.0002464006538502872,0.9925805330276489,0.005729596596211195,0.0005272431881166995,0.0006349619361571968,7.993235340109095e-05,0.00020127807511016726
171,I need a table for 5 at a highly rated gastropub in Concord MN,BookRestaurant,BookRestaurant,1.4397047607417335e-06,0.9995558857917786,2.5916417598637054e-06,1.2719243613901199e-06,0.0003945312346331775,2.160291501240863e-07,4.401647674967535e-05
172,book spot for two at City Tavern,BookRestaurant,BookRestaurant,3.452911914791912e-05,0.9990990161895752,9.699144720798358e-05,0.00010045380622614175,0.0002927514142356813,1.9108403648715466e-05,0.0003572472487576306
173,book a restaurant for six at an outdoor cafe in Aland,BookRestaurant,BookRestaurant,2.060606192344494e-07,0.9999583959579468,6.037704451955506e-07,3.844463662971975e-06,9.210848475049715e-06,1.1753421631510719e-06,2.660977770574391e-05
174,book a gastropub that serves turkish food for 4 people,BookRestaurant,BookRestaurant,1.1429991673139739e-06,0.9996236562728882,3.010244654433336e-06,7.415189884341089e-06,0.0003267116262577474,3.3806296073635167e-07,3.768305396079086e-05
175,I need a table for 4 in Saint Helena at Settha Palace Hotel,BookRestaurant,BookRestaurant,5.224666779213294e-07,0.9998738765716553,3.490486415103078e-05,8.24658309284132e-06,7.437598833348602e-05,4.130828585857671e-07,7.742065463389736e-06
176,table for Breadline Cafe in Minnesota next friday,BookRestaurant,BookRestaurant,8.345175956492312e-06,0.999024510383606,0.00027347399736754596,8.45179965835996e-05,0.0001241327408934012,5.689686076948419e-05,0.00042809071601368487
177,I want to book a restaurant for six people in Wagstaff AK.,BookRestaurant,BookRestaurant,2.547550614906413e-08,0.9999939203262329,3.368083696386748e-07,2.9067846298858058e-06,3.4368196111245197e-07,2.011820015468402e-06,5.085368570689752e-07
178,I want to book a restaurant for ten people.,BookRestaurant,BookRestaurant,1.890992606945474e-08,0.9999942779541016,8.396148132305825e-08,3.7725291690549057e-07,3.1184438853415486e-07,1.0740061497926945e-06,3.9129217839217745e-06
179,Book a reservation for 6 people for a creole tavern in Montenegro,BookRestaurant,BookRestaurant,6.075569825014782e-09,0.9999934434890747,6.916865658013194e-08,3.3929126175280544e-07,5.959476311545586e-06,8.123965500317354e-09,1.4827824657004385e-07
180,I want to book a churrascaria in Romeoville at ten a.m for four people.,BookRestaurant,BookRestaurant,1.1034023373213131e-05,0.9996022582054138,0.00015936301497276872,5.349023012968246e-06,2.4935118290159153e-06,0.0001466595713282004,7.288673805305734e-05
181,I want to book a steakhouse in Vimy Ridge.,BookRestaurant,BookRestaurant,0.0029609883204102516,0.7473269701004028,0.007979500107467175,0.0009252066374756396,1.1935570910281967e-05,0.22853867709636688,0.012256721965968609
182,Book a reservation for 1 at a diner in WI,BookRestaurant,BookRestaurant,1.5975146538949048e-08,0.9999854564666748,6.945282962078636e-07,1.1463171176728792e-06,1.0598057087918278e-05,6.765041860035126e-08,2.009467607422266e-06
183,"book spot for mavis, sheila and I in Syria at elevenses",BookRestaurant,BookRestaurant,0.00015967882063705474,0.9944077730178833,0.0006366418092511594,0.0026413979940116405,0.00031588831916451454,0.001154770259745419,0.0006838750559836626
184,"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",BookRestaurant,BookRestaurant,1.8079408192761548e-08,0.9999970197677612,7.047880501431791e-08,5.388120598581736e-07,1.709898242552299e-06,9.760315577977963e-08,5.122239485899627e-07
185,Book a popular restaurant for 5 people,BookRestaurant,BookRestaurant,1.386518988510943e-08,0.999964714050293,7.180202032941452e-08,2.6310631255910266e-06,3.0440331101999618e-05,3.3506260876947636e-08,2.0477434645727044e-06
186,book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,BookRestaurant,BookRestaurant,3.267325965339296e-08,0.999932050704956,2.4015912458708044e-06,1.1031834219465964e-05,3.994907092419453e-05,3.499338561141485e-07,1.4181238839228172e-05
187,Book a reservation for me and my step brother at AMT Coffee in Lakemoor,BookRestaurant,BookRestaurant,3.278642424220379e-08,0.9999849796295166,2.755197954229516e-07,1.0697126526793e-05,2.9495361104636686e-06,1.654657353356015e-07,8.260192316811299e-07
188,book sot for me and my grandfather nearby West Reading,BookRestaurant,BookRestaurant,0.00010511243453947827,0.9918986558914185,0.0005977750406600535,0.004794144071638584,0.000636336742900312,0.0007683992153033614,0.001199599471874535
189,Book a restaurant reservation in 6 weeks,BookRestaurant,BookRestaurant,3.2378431047419554e-09,0.9999947547912598,2.661978157902922e-07,1.0381200610254382e-07,4.051874839205993e-06,2.6454205936943254e-08,8.627087595414196e-07
190,book spot for 4 in Somalia,BookRestaurant,BookRestaurant,0.0009852871298789978,0.3975868225097656,0.175808385014534,0.07618170231580734,0.34732186794281006,0.0016155393095687032,0.000500421563629061
191,book a table on 1/20/2023 for 5 people in MH,BookRestaurant,BookRestaurant,1.2043065908073913e-05,0.8344714045524597,0.0011270821560174227,0.00028121203649789095,0.16408179700374603,3.2444213502458297e-06,2.324143861187622e-05
192,Book a reservation for a restaurant not far from MA,BookRestaurant,BookRestaurant,7.398239243450178e-10,0.9999978542327881,2.0367409092614253e-08,1.5721807358204387e-06,3.602893912102445e-07,6.056590251546368e-08,1.2403540949890157e-07
193,I want to book a table in a restaurant in Bouvet Island.,BookRestaurant,BookRestaurant,3.684517224655792e-08,0.9999958276748657,9.418758963875007e-07,5.628764370158024e-07,3.09349928784286e-07,2.666501188741677e-07,1.9936753687943565e-06
194,Book a spot for me and kathrine  at Smithville,BookRestaurant,BookRestaurant,1.2115040590288118e-05,0.9987106323242188,8.037839143071324e-05,0.0003016618429683149,0.0003132989804726094,0.00046074396232143044,0.0001211875569424592
195,book a party of five at Seagoville for 06:42,BookRestaurant,BookRestaurant,7.068676495691761e-05,0.8538120985031128,0.008868652395904064,0.00510984705761075,0.13158775866031647,0.00023179706477094442,0.00031911273254081607
196,Book a reservation at tavern for noodle,BookRestaurant,BookRestaurant,7.0061920709463266e-09,0.9999948740005493,4.36912159784697e-08,2.648531108206953e-06,1.5123868024602416e-06,6.262980178917132e-08,9.15805514978274e-07
197,I want to book a restaurant in Frenier 12 years from now for 4 people.,BookRestaurant,BookRestaurant,1.4240117707231548e-07,0.9999048709869385,7.46858768252423e-06,5.690820671588881e-06,8.038116357056424e-05,3.2564008733970695e-07,1.070261077984469e-06
198,Book a spot for 4 in Oklahoma at South Street Diner,BookRestaurant,BookRestaurant,9.70278279055492e-07,0.9997264742851257,7.5493062468012795e-06,1.7882002794067375e-05,0.00021270316210575402,9.23673781016987e-07,3.3510790672153234e-05
199,I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,BookRestaurant,BookRestaurant,7.071172149153426e-05,0.9916406869888306,0.007230966817587614,0.0006510458770208061,0.0002336884062970057,0.00014016471686773002,3.285707498434931e-05
200,what is the forecast starting 11 weeks from now nearby the state of Wisconsin,GetWeather,GetWeather,3.1401245337292494e-07,2.8752103389706463e-05,0.9999655485153198,5.213696567807347e-07,3.528424713294953e-06,2.556177207679866e-07,9.551833954901667e-07
201,what is the forecast in North Carolina for Edgemoor,GetWeather,GetWeather,1.0048544936580583e-05,0.00012454359966795892,0.9995734095573425,2.3072473140928196e-06,1.976838802875136e-06,3.1976155696611386e-06,0.00028455699793994427
202,what is the forecast for beginning on nov. 17 for Franklinville,GetWeather,GetWeather,2.47076568484772e-05,0.00016322286683134735,0.9996024966239929,9.457941814616788e-06,0.00011673881817841902,2.6173576770816e-05,5.722535206587054e-05
203,Tell me the forecast for 6 am in Tatra-Nationalpark,GetWeather,GetWeather,0.0002015705977100879,0.012528480030596256,0.9867550730705261,0.00018856154929380864,0.00025339945568703115,4.896105747320689e-05,2.396159470663406e-05
204,Will it be colder in Virgin Islands National Park?,GetWeather,GetWeather,2.9961011023260653e-05,2.3386970497085713e-05,0.9999032020568848,6.521713089568948e-07,3.6754255461346474e-07,7.316796654777136e-06,3.5106328141409904e-05
205,Need weather for Parc national Tolhuaca to see if it will be fog today,GetWeather,GetWeather,1.5316918506869115e-05,0.00012602760398294777,0.9998188614845276,2.908161150116939e-06,3.653447677720578e-08,2.4143037080648355e-05,1.261305806110613e-05
206,Check the forecast for Nebraska.,GetWeather,GetWeather,0.00022382060706149787,0.0009226329275406897,0.9972146153450012,0.0006899063009768724,7.205252040876076e-05,0.000802991387899965,7.400484173558652e-05
207,What will the weather be in Hialeah Gardens on October the 24th?,GetWeather,GetWeather,3.133477548544761e-06,5.405862339102896e-06,0.9999698400497437,3.903874699062726e-07,1.3995327208249364e-07,2.7819351089419797e-06,1.8268063286086544e-05
208,What's the humidity here right now?,GetWeather,GetWeather,6.510928415082162e-06,1.1349262422299944e-05,0.9999194145202637,1.2155752528997255e-06,3.629845366504014e-07,3.7074312331242254e-06,5.747208706452511e-05
209,humidity in Olvey New Hampshire,GetWeather,GetWeather,0.003654488595202565,0.01958594098687172,0.9099383354187012,0.062269728630781174,0.0003052462125197053,0.0020768314134329557,0.0021694519091397524
210,When will it be hot here,GetWeather,GetWeather,8.164904284058139e-05,3.534306233632378e-05,0.9988559484481812,1.9216340660932474e-06,1.0345588634663727e-06,1.8063627067022026e-05,0.0010059993946924806
211,Will it be hotter in PR at 23 o'clock?,GetWeather,GetWeather,0.0008676037541590631,0.00010396981087978929,0.996880292892456,3.04562763631111e-06,3.692423342727125e-05,3.3621370675973594e-05,0.002074489137157798
212,"what is the overcast forecast for the current position starting on jul. 19, 2030",GetWeather,GetWeather,9.788398529053666e-06,7.271227786986856e-06,0.9981597065925598,2.9207424177002395e-06,0.0018184097716584802,4.1025646169146057e-07,1.4975463500377373e-06
213,What will the humidity be in the current spot at 15:19:29?,GetWeather,GetWeather,9.340363612864166e-05,7.68121681176126e-05,0.9984822869300842,4.784129032486817e-06,0.0010572804603725672,2.4268704237329075e-06,0.00028292794013395905
214,What is the weather going to be like in Benton Colorado in 2 and a half months,GetWeather,GetWeather,1.4045255056771566e-06,3.6396374980540713e-06,0.9999903440475464,5.378691625423926e-08,1.9886060727003496e-06,4.265623374521965e-07,2.1022963210270973e-06
215,What is the forecast for this afternoon for blizzard conditions in Dieterich Chad,GetWeather,GetWeather,1.189596969197737e-05,0.0002597479906398803,0.99967360496521,1.58407635808544e-06,9.758206260812585e-07,2.49820300268766e-06,4.9729369493434206e-05
216,What's the weather forecast for Bothe-Napa Valley State Park close by february 20?,GetWeather,GetWeather,5.123087703395868e-06,0.00011826173431472853,0.9998558759689331,1.4249200830818154e-05,1.6092493524411111e-06,3.2109244330058573e-06,1.5880591490713414e-06
217,"what is the forecast for Morocco  at Lake Ozark on December seventeenth, 2022",GetWeather,GetWeather,4.893306322628632e-05,0.007905727252364159,0.9912108182907104,6.888720236020163e-05,3.178804399794899e-05,0.00015134048589970917,0.0005825790576636791
218,"What will the weather be in Dane on sep. the fifth, 2030?",GetWeather,GetWeather,2.444739720885991e-06,8.222162250604015e-06,0.9999645948410034,2.1368571196944686e-06,1.0851122169697192e-05,5.444738917503855e-07,1.1113163054687902e-05
219,what is the forecast for here for blizzard conditions at five pm,GetWeather,GetWeather,4.1182420318364166e-06,0.00010933932935586199,0.9997552037239075,2.7877337060999707e-07,1.5982516288204351e-06,2.931649987658602e-06,0.00012650713324546814
220,I need to know the weather for Jan. the 3rd in Mexico when I go to Port Vue,GetWeather,GetWeather,0.0008329247939400375,0.009512169286608696,0.9721283316612244,8.864760457072407e-05,3.210693421351607e-06,0.014831606298685074,0.00260307639837265
221,"What will the weather be not far from here on October the nineteenth, 2026?",GetWeather,GetWeather,4.7615873199902126e-07,2.405640589131508e-05,0.9999595880508423,6.3761485762370285e-06,4.309942596592009e-06,1.7029474292939994e-06,3.5334076073922915e-06
222,"Will it be warmer in the District Of Columbia on may 25, 2033?",GetWeather,GetWeather,1.2599484762176871e-05,1.2188325854367577e-05,0.9999198913574219,3.8613170545431785e-06,4.4242042349651456e-05,1.2298037290747743e-06,5.898275048821233e-06
223,"Tell me if it will be snowy 8 hours from now in Mount Airy, VI",GetWeather,GetWeather,1.714328936941456e-05,0.0009346637525595725,0.9989171028137207,5.324189623934217e-05,5.921774936723523e-05,1.0068403753393795e-05,8.613695172243752e-06
224,Will it be warmer in North Korea at nineteen o'clock,GetWeather,GetWeather,1.212812821904663e-05,0.000124303056509234,0.9996923208236694,2.4696590116946027e-05,1.1587268318180577e-06,8.739645636524074e-06,0.00013663676509168
225,Let me know the weather forecast around ten Pm faraway from here in Park Narodowy Brimstone Hill Fortress.,GetWeather,GetWeather,8.856418389768805e-06,0.005079243332147598,0.9948148131370544,5.914708162890747e-05,1.1796879334724508e-05,2.2016027287463658e-05,4.061296294821659e-06
226,What's the weather going to be in Knobel?,GetWeather,GetWeather,4.540447662293445e-06,8.097561590147961e-07,0.9999814033508301,8.241756859206362e-07,1.2115581284888322e-06,6.8430681494646706e-06,4.335654466558481e-06
227,Will it be rainy in Tenino?,GetWeather,GetWeather,2.2663814888801426e-05,4.794988126377575e-05,0.9998419284820557,5.496862286236137e-05,6.984152150835143e-06,9.949976629286539e-06,1.561841054353863e-05
228,What will the weather be faraway from here?,GetWeather,GetWeather,4.375220044039452e-07,1.0406954942254742e-07,0.9999986886978149,6.132888330512287e-08,1.3184889269268751e-07,7.496706189158431e-08,5.639150231218082e-07
229,Tell me the weather forecast for UT on thursday,GetWeather,GetWeather,0.0003219757054466754,0.00048493940266780555,0.9987707734107971,0.00012887929915450513,9.165322262560949e-05,3.3817646908573806e-05,0.0001679896522546187
230,What will the weather be here on dec. 7th?,GetWeather,GetWeather,4.6334952230608906e-07,8.06474474757124e-07,0.9999974966049194,1.8961192438382568e-07,1.937893756576159e-07,2.1774262393137178e-07,6.183024652273161e-07
231,Is there a storm now in NC?,GetWeather,GetWeather,0.0001241917780134827,0.00019866504590027034,0.9993261098861694,4.4681972212856635e-05,2.6611853172653355e-05,0.00010356570419389755,0.00017620448488742113
232,What's the weather in Fox Chapel?,GetWeather,GetWeather,3.4118991607101634e-05,7.970033948367927e-06,0.9997573494911194,1.7485363059677184e-06,6.335666853374278e-07,7.029583503026515e-05,0.00012783639249391854
233,what is the forecast in Nicodemus and nearby,GetWeather,GetWeather,9.972158295568079e-06,2.6704141419031657e-05,0.9996798038482666,1.3863786080037244e-05,7.847091296753206e-07,9.846293323789723e-06,0.00025906829978339374
234,"What's the weather like in Tyonek, New Jersey",GetWeather,GetWeather,3.0944440368330106e-05,2.752528598648496e-05,0.9998395442962646,4.935166543873493e-06,9.809014756001488e-08,1.736322337819729e-05,7.954836473800242e-05
235,What will the weather be nineteen hours from now neighboring Saint Kitts and Nevis?,GetWeather,GetWeather,2.9442503546306398e-06,2.236259388155304e-05,0.9999135732650757,5.369871018956474e-07,1.7434574601793429e-06,1.1446605867604376e-06,5.764306479250081e-05
236,What will the weather be one second from now in Chad?,GetWeather,GetWeather,1.3078901019980549e-06,1.3873338957637316e-06,0.9999933242797852,1.8548925595496257e-07,2.753505441432935e-07,1.1194548932280668e-07,3.4332879295106977e-06
237,Will it be chilly in Weldona?,GetWeather,GetWeather,6.988795212237164e-05,4.1360592149430886e-05,0.9997687935829163,4.451215863809921e-05,5.751570370193804e-06,2.8593414754141122e-05,4.104384788661264e-05
238,Weather in two hours  in Uzbekistan,GetWeather,GetWeather,1.939163666975219e-06,5.9992880778736435e-06,0.9999892711639404,1.0262965588481165e-06,5.743336259911302e-07,6.546556363673517e-08,1.1114269682366285e-06
239,what is the forecast in Admire in TX starting at seventeen,GetWeather,GetWeather,0.0020821052603423595,0.02769378013908863,0.9632360339164734,0.00033839134266600013,0.00010210102482233196,0.0013844113564118743,0.0051630958914756775
240,overcast on State Holiday in Pawling Nature Reserve  and neighboring places,GetWeather,GetWeather,0.0003589701955206692,0.33720463514328003,0.6367673873901367,0.00149467121809721,0.0006603523506782949,0.00022639652888756245,0.023287583142518997
